date,company,text
2022-11-10,머니S,SK바이오팜이 올해 3분기 외형확대에 성공했다 지난해 기간과 비교해 매출액은 배 가까이 증가했고 영업손실도 80 줄였다 미국에 출시한 뇌전증신약 엑스코프리성분명 세노바메이트의 성장세 덕분이다 SK바이오팜은 올해 3분기 연결기준 잠
2022-05-24,이데일리,SK바이오팜 뇌전증 치료제 고성장2024년 흑자전환흥국
2022-05-24,이데일리,흥국증권은 24일 SK바이오팜326030에 뇌전증 치료제 엑스코프리XCOPRI 매출 고성장이 지속되면서 오는 2024년 영업이익이 흑자로 전환할 것으로 전망했다 이에 투자의견 매수 목표주가 12만원으로 커버리지를 개시했다 상승여력은 386
,µðÁöÅÐÅ¸ÀÓ½º,SK  3    1200
,µðÁöÅÐÅ¸ÀÓ½º,SK
2022-05-25,ë´ì¤1,SK        1090
2022-05-25,ë´ì¤1,1
2022-05-24,아시아경제,클릭 e종목SK바이오팜 주력 제품 매출 고성장 지속커버리지 개시
2022-05-24,아시아경제,흥국증권은 24일 SK바이오팜에 주력 제품인 Xcorpi 매출 고성장이 지속될 것이라며 투자의견 매수 목표주가 12만원으로 커버리지를 개시한다고 밝혔다 SK바이오팜의 뇌전증치료제 XCOPRI의 처방 건수TRx 순매출액은 2020년 5월 출시 매분기 성장세를 이어가고 2020년 2분기 21억원에서 올해 1분기 317억원까지 역성장 없이 증가하고 시장조사기관 글로벌데이터에 따르면 XCOP
2022-05-19,팍스넷뉴스,제약 SK바이오팜  디지털 치료제 기업 투자   팍스넷뉴스
2022-05-19,팍스넷뉴스,SK바이오팜  디지털 치료제 기업 투자 SK바이오팜이 투자전문회사 SK와 미국 디지털 치료제 기업 칼라 헬스이하 칼라에 공동 투자를 단행한다 SK바이오팜은 투자를 시작으로 첨단 제약바이오 헬스케어 기업에 대한 전략적 투자를 이어갈 계획이며 유망 기업과의 혁신 기술 연구 협력을 통한 성장동력 확보에 박차를 가하고 칼라
2022-05-19,newsis,SK바이오팜 미국 디지털 치료제 기업 투자
2022-05-19,newsis,서울뉴시스 송연주 기자  SK바이오팜은 투자전문회사 SK와 미국 디지털 치료제 기업 칼라 헬스에 공동 투자를 단행한다고 19일 밝혔다
,팜이데일리,인베스트 바이오SK바이오팜 엑스코프리 판매 증가 지속올해 매출 1585억 전망
,팜이데일리,SK바이오팜326030의 뇌전증 치료제 엑스코프리세노바메이트 처방 실적이 꾸준히 늘어나고 있는 것으로 확인됐다엑스코프리 홈페이지 갈무리김지완 기자다올투자증권은 지난 13일 SK바이오팜 엑스코프리 실적은 꾸준히 성장 중이란 보고서를 냈다
2022-05-13,뉴스웨이,SK바이오팜 1분기 매출 411억원세노바메이트  매출 3배   뉴스웨이
2022-05-13,뉴스웨이,SK바이오팜은 연결재무제표 2022년 1분기 매출 411억원 영업손실 371억원을 기록했다고 12일 밝혔다 회사측은 뇌전증 혁신 신약 세노바메이트의 미국 매출 파트너링 수익유럽 판매 로열티 제품 매출 등이 지속적으로 증가하고 있으나 기술수출과 일회성 요인이 제외되면서 영업이익 순이익은 전년 동기대비 적자로 전환됐다고 설명했다 SK바이오팜은 남미메나MENA 다양한 지역으로 기술수출을 적극 추진 중이며
2022-05-25,ë´ì¤1,SK        1090
2022-05-25,ë´ì¤1,1
2022-05-24,ë´ì¤1,SK 2024    12
2022-05-24,ë´ì¤1,1
2022-05-24,아시아경제,클릭 e종목SK바이오팜 주력 제품 매출 고성장 지속커버리지 개시
2022-05-24,아시아경제,흥국증권은 24일 SK바이오팜에 주력 제품인 Xcorpi 매출 고성장이 지속될 것이라며 투자의견 매수 목표주가 12만원으로 커버리지를 개시한다고 밝혔다 SK바이오팜의 뇌전증치료제 XCOPRI의 처방 건수TRx 순매출액은 2020년 5월 출시 매분기 성장세를 이어가고 2020년 2분기 21억원에서 올해 1분기 317억원까지 역성장 없이 증가하고 시장조사기관 글로벌데이터에 따르면 XCOP
2022-05-19,팍스넷뉴스,제약 SK바이오팜  디지털 치료제 기업 투자   팍스넷뉴스
2022-05-19,팍스넷뉴스,SK바이오팜  디지털 치료제 기업 투자 SK바이오팜이 투자전문회사 SK와 미국 디지털 치료제 기업 칼라 헬스이하 칼라에 공동 투자를 단행한다 SK바이오팜은 투자를 시작으로 첨단 제약바이오 헬스케어 기업에 대한 전략적 투자를 이어갈 계획이며 유망 기업과의 혁신 기술 연구 협력을 통한 성장동력 확보에 박차를 가하고 칼라
2022-05-19,newsis,SK바이오팜 미국 디지털 치료제 기업 투자
2022-05-19,newsis,서울뉴시스 송연주 기자  SK바이오팜은 투자전문회사 SK와 미국 디지털 치료제 기업 칼라 헬스에 공동 투자를 단행한다고 19일 밝혔다
,팜이데일리,인베스트 바이오SK바이오팜 엑스코프리 판매 증가 지속올해 매출 1585억 전망
,팜이데일리,SK바이오팜326030의 뇌전증 치료제 엑스코프리세노바메이트 처방 실적이 꾸준히 늘어나고 있는 것으로 확인됐다엑스코프리 홈페이지 갈무리김지완 기자다올투자증권은 지난 13일 SK바이오팜 엑스코프리 실적은 꾸준히 성장 중이란 보고서를 냈다
2022-05-13,뉴스웨이,SK바이오팜 1분기 매출 411억원세노바메이트  매출 3배   뉴스웨이
2022-05-13,뉴스웨이,SK바이오팜은 연결재무제표 2022년 1분기 매출 411억원 영업손실 371억원을 기록했다고 12일 밝혔다 회사측은 뇌전증 혁신 신약 세노바메이트의 미국 매출 파트너링 수익유럽 판매 로열티 제품 매출 등이 지속적으로 증가하고 있으나 기술수출과 일회성 요인이 제외되면서 영업이익 순이익은 전년 동기대비 적자로 전환됐다고 설명했다 SK바이오팜은 남미메나MENA 다양한 지역으로 기술수출을 적극 추진 중이며
2022-05-13,내외경제TV,특징주 SK바이오팜 1분기 영업익 적자전환 주가시황은
2022-05-13,내외경제TV,내외경제TV 신단아 기자SK바이오팜의 주가가 상승세다13일 오후 12시 42분 기준 SK바이오팜의 주가는 전일대비 488 상승한 85900원에 거래하고 있다SK바이오팜은 연결 기준 올해 1분기 영업손실이 371억원으로 지난해 동기영업이익 759억원와 비교해 적자 전환한 것으로 잠정 집계됐다고 지난 12일 공시했다매출은 411억원으로 작년 동기 대비 7061 감소했다 순손실은 352억원으로 적자로 돌아섰다회사 측은 뇌전증 혁신 신약 세노바메이트제품명 엑스코프리의 미국 매출 파트너링 수익은 지속적으
2022-06-20,ë² íë´ì¤:ê²½ì ì ë¬¸ì ìë¡ì´ ì§í,SK  3
2022-06-20,ë² íë´ì¤:ê²½ì ì ë¬¸ì ìë¡ì´ ì§í,NH SK       12        143
,팍스경제TV,SK바이오팜 세노바메이트 3분기 누적 매출 1194억원 달성글로벌 매출 초과 달성 기대
,팍스경제TV,SK바이오팜대표 조정우이 연결재무제표 3분기 매출 888억원 영업손실 92억원을 기록했습니다 SK바이오팜의 매출액은 불확실한 글로벌 경제환경 속에서도 전년 동기 대비 271 증가했으며 주요 제품의 미국 지속적인 성장과 라틴아메리카 유럽 신규 시장 진출 확대가 매출 성장을 견인했습니다 영업손실은 제품 매출과 용역 매출 높은 증가를 기록하며 전년 동기 대비 407억원 축소된 92억원으로 개선하여 손실 폭을 크게 줄였습니다 특히 회사는 세노바메이트미국 제품명 엑스코프리regXCOPRIre
2022-06-20,베타뉴스:경제신문의 새로운 지평,SK바이오팜 출시 3년 차직판의 기회 살려야  베타뉴스
2022-06-20,베타뉴스:경제신문의 새로운 지평,NH투자증권이 SK바이오팜에 투자 의견 매수와 목표 주가 12만원을 제시했다 종전 목표 주가 대비 143 하향된 수치다  증권사는 목표 주가 하향의 주요 요인으로 미국
,팍스경제TV,SK바이오팜 세노바메이트 3분기 누적 매출 1194억원 달성글로벌 매출 초과 달성 기대
,팍스경제TV,SK바이오팜대표 조정우이 연결재무제표 3분기 매출 888억원 영업손실 92억원을 기록했습니다 SK바이오팜의 매출액은 불확실한 글로벌 경제환경 속에서도 전년 동기 대비 271 증가했으며 주요 제품의 미국 지속적인 성장과 라틴아메리카 유럽 신규 시장 진출 확대가 매출 성장을 견인했습니다 영업손실은 제품 매출과 용역 매출 높은 증가를 기록하며 전년 동기 대비 407억원 축소된 92억원으로 개선하여 손실 폭을 크게 줄였습니다 특히 회사는 세노바메이트미국 제품명 엑스코프리regXCOPRIre
2022-05-12,www.donga.com,SK바이오팜 기저효과 영향 1분기 적자 작년 1분기 일회성 수익 몰렸다
2022-05-12,www.donga.com,SK바이오팜이 영업이익 적자를 기록했다   SK바이오팜은 올해 1분기 실적이 매출 411억 영업손실 371억 원으로 집계됐다고 12일 공시를 통해 밝혔다 작년 1분기와
2022-05-12,연합뉴스,SK바이오팜 1분기 영업손실 371억원적자 전환종합  연합뉴스
2022-05-12,연합뉴스,서울연합뉴스 김잔디 기자  SK바이오팜326030은 연결 기준 올해 1분기 영업손실이 371억원으로 지난해 동기영업이익 759억원
2022-12-01,팜뉴스,바이오오케스트라보건복지부 장관 표창 수상
2022-12-01,팜뉴스,바이오오케스트라가 보건복지부 주최 한국보건산업진흥원 주관으로 지난 30일 개최된 2022 보건산업 성과교류회 개막식에서 보건의료기술 진흥에 따른 유공으로 보건복지부 장관 표창을 수상했다바이오오케스트라는 RNA 기술 기반 혁신 창업과 글로벌 기술사업화를 활성화함을 인정받아 수상했다 류진협 대표는 바이오오케스트라는 RNA기술 RNA 약물 후보 물질을 표적장기까지 안전하게 전달하는 약물전달시스템 기술을 자체 기술로 개발했다는 것이 특강점이다 특히 바이오오케스트라 약물전달시스템은 뇌혈관 장벽을 투과한
2022-05-14,핀포인트뉴스,바이오 K뉴딜 등락률 살펴보니SK바이오팜 537 올라 상승률 상위권
2022-05-14,핀포인트뉴스,핀포인트뉴스 한강희 기자 14일 한국거래소에 따르면 지난 13일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 119조8417억원을 기록해 12일 시가총액 121조1922억원과 비교해 1조3505억원 감소한 것으로 나타났다이들 구성 종목 SK바이오팜 종목은 거래일 대비 537 상승해 KRX 바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스  유한양행 종목이 208 175 씩 상승해 상승률 상위권에 이름을 올렸다한편 셀트리온 종목은 615를 기록
,미디어펜,SK바이오팜 지난해 1521억원 사회적 가치 실적 달성
,미디어펜,미디어펜김견희 기자SK바이오팜은 지난해 1521억 원의 사회적가치 창출을 달성했다고 25일 밝혔다SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년
,메디파나 뉴스,SK바이오팜 첫 사회적 가치SV 실적 발표지난해 1521억원 창출
,메디파나 뉴스,SK바이오팜대표이사 사장 조정우이 첫 사회적 가치이하 SV Social Value 창출 실적을 발표했다 SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년부터 매년 SV 전략을 수립시행하고
,메디파나 뉴스,SK바이오팜  디지털 치료제 기업 칼라 헬스에 투자 단행
,메디파나 뉴스,메디파나뉴스  김창원 기자 SK바이오팜대표이사 사장 조정우이 투자전문회사 SK주와 미국 디지털 치료제 기업 칼라 헬스Cala Health 이하 칼라에 공동 투자를 단행한다 SK바이오팜은 투자를 시작으로 첨단 제약바이오 헬
,팜이데일리,SK바이오팜 1Q 영업손실 371억매출은 3배 증가
,팜이데일리,SK바이오팜326030이 12일 연결기준으로 올 1분기 매출 411억원 영업손실 371억원을 기록했다고 밝혔다뇌전증 혁신 신약 세노바메이트의 미국 매출 파트너링 수익유럽 판매 로열티 제품 매출 등은 지속적으로 증가하고 있으나 기술수출과 일회
,¼ºÇö ±âÀÚ,SK 1  371
,¼ºÇö ±âÀÚ,SK     1  371    12
2022-12-01,팜뉴스,바이오오케스트라보건복지부 장관 표창 수상
2022-12-01,팜뉴스,바이오오케스트라가 보건복지부 주최 한국보건산업진흥원 주관으로 지난 30일 개최된 2022 보건산업 성과교류회 개막식에서 보건의료기술 진흥에 따른 유공으로 보건복지부 장관 표창을 수상했다바이오오케스트라는 RNA 기술 기반 혁신 창업과 글로벌 기술사업화를 활성화함을 인정받아 수상했다 류진협 대표는 바이오오케스트라는 RNA기술 RNA 약물 후보 물질을 표적장기까지 안전하게 전달하는 약물전달시스템 기술을 자체 기술로 개발했다는 것이 특강점이다 특히 바이오오케스트라 약물전달시스템은 뇌혈관 장벽을 투과한
2022-05-14,핀포인트뉴스,바이오 K뉴딜 등락률 살펴보니SK바이오팜 537 올라 상승률 상위권
2022-05-14,핀포인트뉴스,핀포인트뉴스 한강희 기자 14일 한국거래소에 따르면 지난 13일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 119조8417억원을 기록해 12일 시가총액 121조1922억원과 비교해 1조3505억원 감소한 것으로 나타났다이들 구성 종목 SK바이오팜 종목은 거래일 대비 537 상승해 KRX 바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스  유한양행 종목이 208 175 씩 상승해 상승률 상위권에 이름을 올렸다한편 셀트리온 종목은 615를 기록
,미디어펜,SK바이오팜 지난해 1521억원 사회적 가치 실적 달성
,미디어펜,미디어펜김견희 기자SK바이오팜은 지난해 1521억 원의 사회적가치 창출을 달성했다고 25일 밝혔다SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년
,메디파나 뉴스,SK바이오팜 첫 사회적 가치SV 실적 발표지난해 1521억원 창출
,메디파나 뉴스,SK바이오팜대표이사 사장 조정우이 첫 사회적 가치이하 SV Social Value 창출 실적을 발표했다 SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년부터 매년 SV 전략을 수립시행하고
,메디파나 뉴스,SK바이오팜  디지털 치료제 기업 칼라 헬스에 투자 단행
,메디파나 뉴스,메디파나뉴스  김창원 기자 SK바이오팜대표이사 사장 조정우이 투자전문회사 SK주와 미국 디지털 치료제 기업 칼라 헬스Cala Health 이하 칼라에 공동 투자를 단행한다 SK바이오팜은 투자를 시작으로 첨단 제약바이오 헬
2022-05-13,이코노뉴스,SK바이오팜 하락 벗어나 5 급등공매도 수량 4만4000주대로 늘어나
2022-05-13,이코노뉴스,이코노뉴스이준우 기자 SK바이오팜이 급등 중이다 SK바이오팜은 13일 코스피 시장에서 오후 2시30분 현재 거래일보다 5014100원 상승한 8만6000원에 거래되고 회사는 11일을 3일부터 12일까지 16의 낙폭을 나타냈다 한국거래소에 따르면 SK바이오팜의 공매도 수량은 11일 1만7898주에서 12일 4만4475주로 늘어났다
2022-11-08,핀포인트뉴스,SK그룹 시가총액 2조8306억원 증가SK바이오팜 454 상승 미소
2022-11-08,핀포인트뉴스,핀포인트뉴스 한강희 기자 8일 한국거래소에 따르면 지난 7일 SK그룹 계열사 보통주 시가총액은 138조7261억원을 기록해 4일 시가총액 135조8954억원과 비교해 2조8306억원 증가한 것으로 나타났다SK그룹 계열사 SK바이오팜 종목은 전날 454 상승해 계열사 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스 SK스퀘어 종목도 443 41 씩 상승해 상승률 상위권에 이름을 올렸다한편 인크로스 종목은 192를 기록해 계열사 가장 부진한 흐름을 나타냈다전날 SK그룹
,,MEDIGATE NEWS SK바이오팜 올해 1분기 매출 411억원영업손실 371억원
,,SK바이오팜은 연결재무제표 2022년 1분기 매출 411억원 영업손실 371억원을 기록했다고 밝혔다 뇌전증 혁신신약 세노바메이트의 미국 매출을 비롯해 유럽 판매 로열티 제품 매출 파트너링 수익이 지속적으로 증가하고 있으나 기술수출과 일회성 요인이 제외되면서 영업이익과 순이익은 적자 전환했다 세노바메이트제품명 엑스코프리XCOPRI는 올해 1분기 미국에서 317억원의 매출을 달성하며 전년 동기 대비 3배 가까이 성장했다 특히 3월의 처방건수가 1만2000건대로 상승해 최근 10년간 발매된 경쟁 약물들의 출시 23개월차 평균의 약 2배에 달했다 미국에서 코로나19 방역조치 완화에 리오프닝경제활동 재개 기대감이 높아지면서 2분기부터는 세노바메이트의 영업마케팅을 활성화할 예정이다 일환으로 SK바이오팜은 최대 강점인 발작 완전 소실률을 바탕으로 질환에 대한 인식 뇌전증 치료 패러다임 등의 전환을 위한 캠페인에도 총력을 기울이고 최근 의료진을 대상으로 뇌전증 환자의 질환을 이해하고 치료해달라는 의미에서 실제 그들이 신었던 신발을 전달하는 활동Step into your patients shoes을 펼쳤다 한편 SK바이오팜은 지난 4월 미국신경과학회American Academy of Neurology에서 연구 결과를 발표하는 학술 활동에서도 적극적으로 참여하고 세노바메이트는 장기 임상시험에서 내성 발현 없이 높은 복용 유지율을 나타내며 뇌전증 치료의 최적 옵션임을 입증했다 유럽 지역의 파트너사 안젤리니파마가 오스트리아에서 세노바메이트제품명 온투즈리ONTOZRY를 출시했으며 연내 네덜란드 스위스 이탈리아 스페인 프랑스 체코 벨기에 등에서도 발매될 예정이다 SK바이오팜은
,¼ºÇö ±âÀÚ,SK 1  371
,¼ºÇö ±âÀÚ,SK     1  371    12
2022-12-01,팜뉴스,바이오오케스트라보건복지부 장관 표창 수상
2022-12-01,팜뉴스,바이오오케스트라가 보건복지부 주최 한국보건산업진흥원 주관으로 지난 30일 개최된 2022 보건산업 성과교류회 개막식에서 보건의료기술 진흥에 따른 유공으로 보건복지부 장관 표창을 수상했다바이오오케스트라는 RNA 기술 기반 혁신 창업과 글로벌 기술사업화를 활성화함을 인정받아 수상했다 류진협 대표는 바이오오케스트라는 RNA기술 RNA 약물 후보 물질을 표적장기까지 안전하게 전달하는 약물전달시스템 기술을 자체 기술로 개발했다는 것이 특강점이다 특히 바이오오케스트라 약물전달시스템은 뇌혈관 장벽을 투과한
2022-05-14,핀포인트뉴스,바이오 K뉴딜 등락률 살펴보니SK바이오팜 537 올라 상승률 상위권
2022-05-14,핀포인트뉴스,핀포인트뉴스 한강희 기자 14일 한국거래소에 따르면 지난 13일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 119조8417억원을 기록해 12일 시가총액 121조1922억원과 비교해 1조3505억원 감소한 것으로 나타났다이들 구성 종목 SK바이오팜 종목은 거래일 대비 537 상승해 KRX 바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스  유한양행 종목이 208 175 씩 상승해 상승률 상위권에 이름을 올렸다한편 셀트리온 종목은 615를 기록
,미디어펜,SK바이오팜 지난해 1521억원 사회적 가치 실적 달성
,미디어펜,미디어펜김견희 기자SK바이오팜은 지난해 1521억 원의 사회적가치 창출을 달성했다고 25일 밝혔다SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년
,메디파나 뉴스,SK바이오팜 첫 사회적 가치SV 실적 발표지난해 1521억원 창출
,메디파나 뉴스,SK바이오팜대표이사 사장 조정우이 첫 사회적 가치이하 SV Social Value 창출 실적을 발표했다 SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년부터 매년 SV 전략을 수립시행하고
,메디파나 뉴스,SK바이오팜  디지털 치료제 기업 칼라 헬스에 투자 단행
,메디파나 뉴스,메디파나뉴스  김창원 기자 SK바이오팜대표이사 사장 조정우이 투자전문회사 SK주와 미국 디지털 치료제 기업 칼라 헬스Cala Health 이하 칼라에 공동 투자를 단행한다 SK바이오팜은 투자를 시작으로 첨단 제약바이오 헬
2022-05-13,이코노뉴스,SK바이오팜 하락 벗어나 5 급등공매도 수량 4만4000주대로 늘어나
2022-05-13,이코노뉴스,이코노뉴스이준우 기자 SK바이오팜이 급등 중이다 SK바이오팜은 13일 코스피 시장에서 오후 2시30분 현재 거래일보다 5014100원 상승한 8만6000원에 거래되고 회사는 11일을 3일부터 12일까지 16의 낙폭을 나타냈다 한국거래소에 따르면 SK바이오팜의 공매도 수량은 11일 1만7898주에서 12일 4만4475주로 늘어났다
2022-11-08,핀포인트뉴스,SK그룹 시가총액 2조8306억원 증가SK바이오팜 454 상승 미소
2022-11-08,핀포인트뉴스,핀포인트뉴스 한강희 기자 8일 한국거래소에 따르면 지난 7일 SK그룹 계열사 보통주 시가총액은 138조7261억원을 기록해 4일 시가총액 135조8954억원과 비교해 2조8306억원 증가한 것으로 나타났다SK그룹 계열사 SK바이오팜 종목은 전날 454 상승해 계열사 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스 SK스퀘어 종목도 443 41 씩 상승해 상승률 상위권에 이름을 올렸다한편 인크로스 종목은 192를 기록해 계열사 가장 부진한 흐름을 나타냈다전날 SK그룹
2022-05-12,연합인포맥스,SK바이오팜 1분기 영업손실 371억적자전환일회성 요인 제외 영향
2022-05-12,연합인포맥스,그림1SK바이오팜 CIIR큐더스 제공 재판매 DB 금지서울연합인포맥스 홍경표 기자  SK바이오팜은 올해 1분기에 371억원의 영업손실을 내면서 적자전환했다고 12일 밝혔다 매출은 411억원으로 집계됐다뇌전증 혁신 신약 세노바메이트의 미국 매출 파트너링 수익은 지속적으로 증가하고 있으나 기술 수출과 일회성 요인이 제외되면서 적자로 돌아섰다SK바이오팜은 남미메나MENA 다양한 지역으로 기술수출을 적극 추진 중이며 국내외 유망 기업과 오픈 이노베이션을 확대해 혁신 기술을 도입하는 고속
,¼ºÇö ±âÀÚ,SK 1  371
,¼ºÇö ±âÀÚ,SK     1  371    12
2022-12-01,팜뉴스,바이오오케스트라보건복지부 장관 표창 수상
2022-12-01,팜뉴스,바이오오케스트라가 보건복지부 주최 한국보건산업진흥원 주관으로 지난 30일 개최된 2022 보건산업 성과교류회 개막식에서 보건의료기술 진흥에 따른 유공으로 보건복지부 장관 표창을 수상했다바이오오케스트라는 RNA 기술 기반 혁신 창업과 글로벌 기술사업화를 활성화함을 인정받아 수상했다 류진협 대표는 바이오오케스트라는 RNA기술 RNA 약물 후보 물질을 표적장기까지 안전하게 전달하는 약물전달시스템 기술을 자체 기술로 개발했다는 것이 특강점이다 특히 바이오오케스트라 약물전달시스템은 뇌혈관 장벽을 투과한
2022-05-14,핀포인트뉴스,바이오 K뉴딜 등락률 살펴보니SK바이오팜 537 올라 상승률 상위권
2022-05-14,핀포인트뉴스,핀포인트뉴스 한강희 기자 14일 한국거래소에 따르면 지난 13일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 119조8417억원을 기록해 12일 시가총액 121조1922억원과 비교해 1조3505억원 감소한 것으로 나타났다이들 구성 종목 SK바이오팜 종목은 거래일 대비 537 상승해 KRX 바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스  유한양행 종목이 208 175 씩 상승해 상승률 상위권에 이름을 올렸다한편 셀트리온 종목은 615를 기록
,미디어펜,SK바이오팜 지난해 1521억원 사회적 가치 실적 달성
,미디어펜,미디어펜김견희 기자SK바이오팜은 지난해 1521억 원의 사회적가치 창출을 달성했다고 25일 밝혔다SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년
,메디파나 뉴스,SK바이오팜 첫 사회적 가치SV 실적 발표지난해 1521억원 창출
,메디파나 뉴스,SK바이오팜대표이사 사장 조정우이 첫 사회적 가치이하 SV Social Value 창출 실적을 발표했다 SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년부터 매년 SV 전략을 수립시행하고
,메디파나 뉴스,SK바이오팜  디지털 치료제 기업 칼라 헬스에 투자 단행
,메디파나 뉴스,메디파나뉴스  김창원 기자 SK바이오팜대표이사 사장 조정우이 투자전문회사 SK주와 미국 디지털 치료제 기업 칼라 헬스Cala Health 이하 칼라에 공동 투자를 단행한다 SK바이오팜은 투자를 시작으로 첨단 제약바이오 헬
2022-05-13,이코노뉴스,SK바이오팜 하락 벗어나 5 급등공매도 수량 4만4000주대로 늘어나
2022-05-13,이코노뉴스,이코노뉴스이준우 기자 SK바이오팜이 급등 중이다 SK바이오팜은 13일 코스피 시장에서 오후 2시30분 현재 거래일보다 5014100원 상승한 8만6000원에 거래되고 회사는 11일을 3일부터 12일까지 16의 낙폭을 나타냈다 한국거래소에 따르면 SK바이오팜의 공매도 수량은 11일 1만7898주에서 12일 4만4475주로 늘어났다
2022-11-08,핀포인트뉴스,SK그룹 시가총액 2조8306억원 증가SK바이오팜 454 상승 미소
2022-11-08,핀포인트뉴스,핀포인트뉴스 한강희 기자 8일 한국거래소에 따르면 지난 7일 SK그룹 계열사 보통주 시가총액은 138조7261억원을 기록해 4일 시가총액 135조8954억원과 비교해 2조8306억원 증가한 것으로 나타났다SK그룹 계열사 SK바이오팜 종목은 전날 454 상승해 계열사 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스 SK스퀘어 종목도 443 41 씩 상승해 상승률 상위권에 이름을 올렸다한편 인크로스 종목은 192를 기록해 계열사 가장 부진한 흐름을 나타냈다전날 SK그룹
2022-05-12,newsis,SK바이오팜 1분기 매출 411억영업손실 371억
2022-05-12,newsis,서울뉴시스황재희 기자  SK바이오팜은 연결재무제표 기준 올해 1분기 매출액이 411억원 영업손실은 371억원 당기순손실은 352억원을 기록했다고 12일 밝혔다
2022-05-12,포쓰저널,SK바이오팜 1분기 영업손실 371억원적자전환
2022-05-12,포쓰저널,포쓰저널문기수 기자 SK바이오팜이 1분기 연결재무제표 기준 영업손실 371억원을 기록 적자전환됐다고 12일 밝혔다같은 기간 매출도 411억원으로 706 감소했다순손실도 352억원으로 적자전환됐다SK바이오팜 측은 지난해 1분기 발생했던 일회성 매출인 유럽의약품청EMA 승인에 따른 기술수출 마일스톤1245억원 소멸과 계절적 비수기 영향으로 실적이 감소했다고 설명했다SK바이오팜은 지난해 1분기 파트너사 지분을 매각해 얻은 영업외수익과 기술수출한 회사로부터 마일스톤을 수령하면서 매출과 영업이익이 크게 증가한 바
2022-12-01,팜뉴스,바이오오케스트라보건복지부 장관 표창 수상
2022-12-01,팜뉴스,바이오오케스트라가 보건복지부 주최 한국보건산업진흥원 주관으로 지난 30일 개최된 2022 보건산업 성과교류회 개막식에서 보건의료기술 진흥에 따른 유공으로 보건복지부 장관 표창을 수상했다바이오오케스트라는 RNA 기술 기반 혁신 창업과 글로벌 기술사업화를 활성화함을 인정받아 수상했다 류진협 대표는 바이오오케스트라는 RNA기술 RNA 약물 후보 물질을 표적장기까지 안전하게 전달하는 약물전달시스템 기술을 자체 기술로 개발했다는 것이 특강점이다 특히 바이오오케스트라 약물전달시스템은 뇌혈관 장벽을 투과한
2022-05-14,핀포인트뉴스,바이오 K뉴딜 등락률 살펴보니SK바이오팜 537 올라 상승률 상위권
2022-05-14,핀포인트뉴스,핀포인트뉴스 한강희 기자 14일 한국거래소에 따르면 지난 13일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 119조8417억원을 기록해 12일 시가총액 121조1922억원과 비교해 1조3505억원 감소한 것으로 나타났다이들 구성 종목 SK바이오팜 종목은 거래일 대비 537 상승해 KRX 바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다SK바이오팜 뒤를 이어 SK바이오사이언스  유한양행 종목이 208 175 씩 상승해 상승률 상위권에 이름을 올렸다한편 셀트리온 종목은 615를 기록
,미디어펜,SK바이오팜 지난해 1521억원 사회적 가치 실적 달성
,미디어펜,미디어펜김견희 기자SK바이오팜은 지난해 1521억 원의 사회적가치 창출을 달성했다고 25일 밝혔다SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년
,메디파나 뉴스,SK바이오팜 첫 사회적 가치SV 실적 발표지난해 1521억원 창출
,메디파나 뉴스,SK바이오팜대표이사 사장 조정우이 첫 사회적 가치이하 SV Social Value 창출 실적을 발표했다 SK 주요 관계사들은 ESG환경사회지배구조 경영의 일환으로 2019년부터 매년 SV 전략을 수립시행하고
,메디파나 뉴스,SK바이오팜  디지털 치료제 기업 칼라 헬스에 투자 단행
