date,company,text
2022-11-19,빅터뉴스,KB증권이 11월 셋째주1418일 삼성바이오로직스 6종목을 매수 추천했다 셀트리온헬스케어091990 양호했던 3분기 실적 일회성비용 제외 시 수익성도 기대 충족 직판 체제 전환 생각보다 비용 크지 않을 목표주가를 9만2000원으로 80 하향조정하지만 투지의견은 Buy 유지더블유씨피393890 전방 시장 고성장과 삼성SDI 낙수 효과로 가파른 성장 전망 배터리 셀 업체들의 소재 내재화 비중 확대는 리스크 목표주가 7만원을 신규 제시하며 커버리지 개시 투자의견은 Buy에스엠041510 3분기
2022-11-16,,제약바이오 기업 경기 침체 속에서 성장 멈추지 않아 제약바이오업계  3분기 실적
2022-11-16,,3분기 전통 제약사 의약품 중심으로 매출 성장고환율 효과 본 삼성바이오사이언스 수출 확대한 셀트리온
2022-11-22,경기메디뉴스,외형 성장에는 역시 인수가 최고 삼성바이오로직스 에피스 인수 효과 1위 수성
2022-11-22,경기메디뉴스,제약바이오기업 big10의 올해 3분기 매출액은 전분기 대비 57 증가한 4조 1346억 원을 달성했다 전년 동기 대비로는 193 늘었다21일 경기메디뉴스가 상장 제약바이오기업 상위 10곳의 확정치 전자공시를 참고하여 최근 5개 분기별 매출액 추이를 집계한 결과 이같이 나타났다최근 한국거래소와 한국상장회사협의회의 자료에 따르면 코스피 기업들의 3분기 매출은 35 증가하는데 그쳤으나 제약바이오기업 big10은 57 증가했다제약바이오기업은 의료이용량이 고령층의 증가 역대 정부의 지속적인 건강보험 보장성 강
2022-11-27,인천뉴스,바이오제약 인천 글로벌 콘펙스 송도서 3일간 열려
2022-11-27,인천뉴스,인천시는2022 바이오제약 인천 글로벌 콘펙스Big C 2022가 오는 11월 30일수부터 12월 2일금까지 3일간 송도 컨벤시아에서 개최된다고 밝혔다이 행사는 인천시 대한무역투자진흥공사KOTRA가 공동주최하고 아시아생물공학연합체AFOB 한국생물공학회 한국바이오협회 한국의약품수출입협회와 인천관광공사 케이훼어스가 공동주관한다 인천시는 삼성바이오로직스 셀트리온 등이 입주한 송도바이오클러스터 구축을 비롯해 바이오공정 인력양성센터 K바이오 랩허브 유치 바이오 산업을 지역 미래 전략산업으로 육성
,조선일보,체급 커지는 K제약바이오 매출 2조 클럽 등장하나
,조선일보,체급 커지는 K제약바이오 매출 2조 클럽 등장하나
,mbnmoney.mbn.co.kr,Top5 LGSKLG
,mbnmoney.mbn.co.kr,900148 6100    LG
2022-11-29,핀포인트뉴스,투자주체 매매동향 외국인투자자 2차전지 관련주 삼성SDI 순매수 상위권
2022-11-29,핀포인트뉴스,핀포인트뉴스 한강희 기자 29일 한국거래소에 따르면 전날 외국인투자자들은 유가증권시장에서 삼성SDI 주식을 집중 매수한 것으로 나타났다외국인투자자들은 이날 삼성SDI 주식을 262억원4만주 집중 매수하면서 순매수 1위를 기록했다뒤를 이어 LG이노텍 131억원 삼성전자 121억원을 사들이며 순매수 상위권에 이름을 올렸다반면 SK하이닉스 POSCO홀딩스 SK이노베이션 등은 처분했다다음은 외국인과 기관 개인투자자들의 시장별 순매수 순매도 상위종목이다외국인 유가증권시장 순매수 상위 종목28일삼성S
2022-11-15,세계일보,훨훨 나는 K제약바이오 3조 클럽 등장할까
2022-11-15,세계일보,국내 제약바이오 기업의 덩치가 점점 불어나고 올해 3분기 상당수 기업이 최고 실적을 냈고 삼성바이오로직스와 셀트리온은 올해 2조 클럽 달성을 예약해둔 상황이다  15일 제약바이오업계에 따르면 올해 3분기 실적이 호조를 보이면서 국내 기업 곳이 연 매출
2022-11-27,중도일보,인천시 바이오제약 인천 글로벌 콘펙스 개최
2022-11-27,중도일보,인천시시장 유정복는 오는 30일부터 12월 2일까지 3일간 송도 컨벤시아에서 2022 바이오제약 인천 글로벌 콘펙스Big C 2022가 개최된다고 밝혔다 행사는
2022-11-29,핀포인트뉴스,투자주체 매매동향 외국인투자자 2차전지 관련주 삼성SDI 순매수 상위권
2022-11-29,핀포인트뉴스,핀포인트뉴스 한강희 기자 29일 한국거래소에 따르면 전날 외국인투자자들은 유가증권시장에서 삼성SDI 주식을 집중 매수한 것으로 나타났다외국인투자자들은 이날 삼성SDI 주식을 262억원4만주 집중 매수하면서 순매수 1위를 기록했다뒤를 이어 LG이노텍 131억원 삼성전자 121억원을 사들이며 순매수 상위권에 이름을 올렸다반면 SK하이닉스 POSCO홀딩스 SK이노베이션 등은 처분했다다음은 외국인과 기관 개인투자자들의 시장별 순매수 순매도 상위종목이다외국인 유가증권시장 순매수 상위 종목28일삼성S
2022-11-15,세계일보,훨훨 나는 K제약바이오 3조 클럽 등장할까
2022-11-15,세계일보,국내 제약바이오 기업의 덩치가 점점 불어나고 올해 3분기 상당수 기업이 최고 실적을 냈고 삼성바이오로직스와 셀트리온은 올해 2조 클럽 달성을 예약해둔 상황이다  15일 제약바이오업계에 따르면 올해 3분기 실적이 호조를 보이면서 국내 기업 곳이 연 매출
2022-11-25,비즈트리뷴,제약 종근당 한미약품 유한양행 삼성바이오 휴젤 메디포스트 대웅제약 대웅펫
2022-11-25,비즈트리뷴,종근당고촌재단 해외 장학생 42명에 등록금 전액 지원종근당고촌재단이사장 김두현은 23일 온라인 장학증서 수여식을 열고 올해 베트남과 인도네시아의 현지 장학생과 국내 유학생 42명에게 장학금을 지원한다고 밝혔다 종근당고촌재단은 인도네시아의 반둥공과대학과 국립대학 베트남의 하노이약학대학과 호치민의약학대학 재학생 학업성적이 우수한 40명을 장학생으로 선발하여 졸업 때까지 등록금 전액을 지원한다 국내 대학원에서 유학중인 베트남 장학생 2명에게는 등록금과 체재비를 지원한다 종근당고촌재단 김두현 이사장은
2022-11-30,톱스타뉴스,코스피 외국인 사자에 16 올라외인 순매수 상위 종목은 삼성전자LG에너지솔루션LG화학삼성SDI기아
2022-11-30,톱스타뉴스,연합뉴스에 따르면 30일 코스피는 외국인 매수에 이틀 연속 올라 2470선을 돌파했다이날 코스피는 거래일보다 3914포인트161 오른 247253으로 마쳤다지수는 전날보다 895포인트037 내린 242444에 개장한 뒤 외국인과 기관의 순매도에 장 초반 242142까지 떨어졌다그러나 오전 외국인이 매수세로 전환하며 지수 상승을 견인했다 외국인은 이날 유가증권시장에서 홀로 9천967억원 어치 주식을 순매수했다개인과 기관은 6천9억원 3천580억원 어치를 순매도한 것으로 집계됐다서울
2022-11-13,,삼성바이오로직스 WHO 인력양성 허브 교육 동참글로벌 바이오 인재 육성
2022-11-13,,더퍼블릭  최태우 기자 삼성바이오로직스가 세계보건기구WHO 인력양성 허브 교육생들을 대상으로 인천 송도 본사에서 백신바이오의약품 생산공정 교육을 실시했다고 11일 밝혔다한국은 지난 2월 WHO로부터 백신 바이오의약품 현지 생산 교육을 지원하
,NewsTomato,영상K바이오의 힘한국 글로벌 인력양성 허브됐다
,NewsTomato,국내 기업들이 중저소득 국가의 백신과 바이오의약품 생산 지원을 위한 강사로 옷을 바꿔입었다 15일 업계에 따르면 지난 11일 삼성바이오로직스207940와 셀트리온068270 차백신연구소261780는 각국에서 온 바이오 관련 인력들에게 본사 문호를 개방하고 일제히 현장 교육에 나섰다 이번 교육은 지난 2월 세계보건기구WHO가 한국을 글로벌 바이오 인력양성 허브로 단독 지정한 따른 것이다 WHO 인력양성 허브는 중저소득 국가의 백신 자급화를 위해 백신과 바이오의약품 생산공정 교육훈련을 제공하는 역할을 맡는다 지정 이후 3달여가 지난 5월 보건복지부와 WHO는 운영위원회를 출범하고 2022년도 교육계획을 확정했다 올해 교육은 중저소득 국가의 백신바이오 생산인력 370명과 국내 인력 140명 총 510명을 대상으로 치러진다 교육 내용은 아시아태평양 지역 대상 바이오 생산공정 실습교육 백신바이오의약품 생산공정 기본교육 백신바이오의약품 품질관리 기본교육 등이다 WHO 인력양성 교육생들이 인천 송도 삼성바이오로직스 홍보관을 방문했다 사진삼성바이오로직스민간 협력 기간으로 교육에 참여한 삼성바이오로직스는 인천 송도 본사에서 20개 국가 34명에게 바이오의약품 제조 품질관리에 필수적인 기술과 기본지식을 설명했다 특히 삼성바이오로직스는 실제 생산이 이뤄지는 세포 배양실 전경과 세포 배양 설비인 바이오리액터bioreactor도 교육생들에게 공개했다 같은 날 차백신연구소는 경기 성남시 소재 차바이오컴플렉스에서 교육 대상자들을 맞았다 19개국의 바이오 제조기업과 미국 식품의약국FDA 유니세프 파스퇴르연구소 백신 개발 유관 기관에서 근무하는 34명은 이날 차백신연구소 부설연구소를 견학했다 차백신연구소는 자체 개발한 면역증강 플랫폼과 이를 활용한 차세대 백신의 기초연구 개발 효능 평가 백신 개발 공정 노하우를 공유했다 WHO 인력양성 교육생들이 경기 성남시 차바이오컴플렉스를 방문해 차백신연구소가 자체 개발한 면역증강 플랫폼 설명을 듣고 사진차백신연구소셀트리온은 20개 국가 30명의 교육생을 대상으로 항체의약품 제조 공정과 우수의약품 제조품질관리 기준GMP 생산시설 운영 등에 대한 소개와 생산시설 견학 현장교육을 진행했다 이에 앞서 큐라티스는 지난 8일 오송 바이오플랜트에서 약 40명을 대상으로 견학을 진행하고 자체 개발 중인 결핵 백신과 mRNA 신종 코로나바이러스 감염증코로나19 백신 생산공정을 설명했다 남은 일정은 교육생 방문 시점과 WHO의 요청에 달라진다 정부가 인력양성 허브 지정 이후 WHO와 공유한 일정을 아시아태평양 지역 대상 바이오 생산공정 실습교육은 6월과 9월로 백신바이오의약품 생산공정 기본교육은 7월로 돼 이번에 실시된 백신바이오의약품 품질관리 기본교육 일정은 10월이었다 이와 관련 인력양성 허브에 참가한 기업의 관계자는 남은 교육 일정이 따로 정해지지 않았다고 알고 있다며 WHO가 교육생들 방문 일정을 확정하고 교육 요청을 보내오면 구체화할 것이라고 말했다 동지훈 기자 jeehoonetomatocom
2022-11-17,PRESS9,삼성바이오로직스 최대 영업익 달성에도 순익 줄어든 까닭
2022-11-17,PRESS9,프레스나인 삼성바이오로직스가 분기 최대 영업이익 달성에도 환율 상승 여파로 순이익이 크게 감소했다삼성바이오로직스에 따르면 별도 기준 3분기 매출과 영업이익은 전년 동기대비 49와 86 오른 6746억원 3114억원을 기록했다 원료의약품 위탁생산CMO 판매량 위탁개발CDO 등의 이익이 늘었다는 게 회사측 설명이다분기 최대 영업이익 달성에도 순이익이 감소한 점이 눈에 띈다환율 상승으로 대규모 금융비용이 발생 탓인데 3분기 순이익은 영업이익에서 1800억원 가량 1296억원으로 축소됐다 전년도 보다도 역
,ìì¸ì ë¬¸,SK
,ìì¸ì ë¬¸,SK
2022-11-16,서울경제,삼성전자 RD투자 19조 사상 최대불황일수록 공격 투자
2022-11-16,서울경제,산업  기업 뉴스 국내 주요 대기업들이 1년 만에 연구개발RD 투자 규모를 약 22 늘린 것으로 나타났다 글로벌 경기 침체 우려가 커지는
,ìì¸ì ë¬¸,SK
,ìì¸ì ë¬¸,SK
2022-11-16,서울경제,삼성전자 RD투자 19조 사상 최대불황일수록 공격 투자
2022-11-16,서울경제,산업  기업 뉴스 국내 주요 대기업들이 1년 만에 연구개발RD 투자 규모를 약 22 늘린 것으로 나타났다 글로벌 경기 침체 우려가 커지는
2022-11-15,스트레이트뉴스,삼성바이오 제약사 브랜드평판 1위셀트리온SK바이오 순
2022-11-15,스트레이트뉴스,제약 상장기업 브랜드평판 2022년 11월 빅데이터 분석결과 1위 삼성바이오로직스2위 셀트리온3위 SK바이오사이언스 순으로 분석됐다 한국기업평판연구소는 2022년 10월 15일부터 2022년 11월 15일까지의 139개 제약 상장기업 브랜드 빅데이터 6878만 8859개를 분석해 소비자와 브랜드의 관계 분석했다 지난 10월 브랜드 빅데이터 6657만 9293개와 비교하면 332 증가했다브랜드에 대한 평판지수는 브랜드에 대한 소비자들의 활동 빅데이터를 참여가치 소통가치 소셜가치 시장가치 재무가치로 나누게 된
,µ¥ÀÏ¸®ÆÊ,30
,µ¥ÀÏ¸®ÆÊ,KOTRA  AFOB        2022     11 30 12 2 3
2022-11-23,팜뉴스,제약바이오 올 3분기까지 영업이익률 평균 10 돌파실적 순항
2022-11-23,팜뉴스,올 3분기까지 국내 제약바이오 기업 100여 곳의 평균 영업이익률이 10를 넘어선 것으로 나타났다 전체 영업이익률 수치는 전년 대비 소폭 줄었지만 매출과 영업이익 늘어나면서 매출 성장 폭이 수익성 증가 폭보다 더욱 컸기 결과가 나온 것으로 풀이된다팜뉴스가 2022년도 13분기까지 경영실적을 발표한 국내 상장 제약바이오사 98곳의 공시 자료를 분석한 결과 이들 기업의 3분기 누계 총 매출액은 23조 3777억원으로 전년 동기19조 9414억원 대비 172 성장했다 총 영업이익은 2조 5244억원
,경인일보,송도 바이오기업 WHO 글로벌 인력양성 선봉
,경인일보,삼성바이오로직스와 셀트리온 인천 송도국제도시에 위치한 국내 최대 바이오 기업들이 세계보건기구WHO 인력양성 허브 교육생들을 대상으로 백신바이오의약품 생산공정 교육 등을 실
2022-11-30,한경닷컴,이베스트 내년 제약바이오 뇌질환과 TKI항암제 주목
2022-11-30,한경닷컴,이베스트 내년 제약바이오 뇌질환과 TKI항암제 주목 2023년 전망
2022-11-18,머니S,삼성SKLG롯데 이어 오리온도 바이오 붐 뜨거워지나  머니S
2022-11-18,머니S,국내 대기업이 바이오 사업에 뛰어들고 삼성그룹의 삼성바이오로직스와 삼성바이오에피스 SK그룹의 SK바이오사이언스와 SK바이오팜이 성공했기 때문인 것으로 보인다 17일 재계에 따르면 최근 오리온그룹의 지주사 오리온홀딩스는 바이오 자회
2022-11-28,메디코파마,위클리 팜바이오 금리 조절상승론 대립각힘겨루기 전망
2022-11-28,메디코파마,메디코파마뉴스김정일 기자 제약바이오 업종은 산타랠리의 시작을 꿈꾸는 투자자의 기대와는 달리 금리인상속도 조절론과 최종 금리 상승론이 팽팽한 가운데 힘겨루기 증시가 전망되고 시장은 제롬 파월 미국 연방준비제도Fed연준 의장의 발언에 주목하며 단기적 판세 변화가 나타날 것으로 보인다 파월 의장은 오는 30일현지시간 싱크탱크인 브루킹스연구소에서 노동 시장과 경제에 연설한다금리에 민감한 제약바이오주는 업종 특성상 금리 인상 힘겨루기만으로도 타업종보다 하락 가능성이 높을 수밖에 없다여기에 최근
2022-12-08,핀포인트뉴스,바이오K뉴딜 셀트리온 145 올라 상승률 상위권
2022-12-08,핀포인트뉴스,핀포인트뉴스 한강희 기자 8일 한국거래소에 따르면 지난 7일 KRX 바이오 K뉴딜지수 구성종목 시가총액은 121조3600억원을 기록해 6일 시가총액 121조7183억원과 비교해 3583억원 감소한 것으로 나타났다이들 구성 종목 셀트리온 종목은 거래일 대비 145 상승해 KRX바이오 K뉴딜 구성 종목 주가상승률 1위를 기록했다 셀트리온 뒤를 이어 셀트리온헬스케어 SK바이오팜 종목이 11 014씩 상승해 상승률 상위권에 이름을 올렸다한편 SK바이오사이언스 종목은 248를 기록해 KRX바
,메디파나 뉴스,삼성바이오로직스 영업활동 현금유입 3000억 늘었다
,메디파나 뉴스,상장제약기업 2022년도 3분기 누계 경영실적 분석 시리즈 영업활동에 의한 현금흐름 메디파나뉴스  김창원 기자 지난 3분기까지 상장 제약바이오 기업의 영업활동에 의한 현금흐름이 지난해 기간보다 큰 폭으로 줄었다 증가한 기업과 감소
2022-11-29,톱스타뉴스,증시 코스피 외인기관 매수에 반등기관 순매수 상위 종목은 삼성전자현대로템SK하이닉스LG화학카카오
2022-11-29,톱스타뉴스,연합뉴스에 따르면 29일 코스피는 외국인과 기관투자자의 순매수에 반등하며 거래일보다 1 넘게 상승했다이날 코스피는 전장보다 2512포인트104 오른 243339에 거래를 마쳤다지수는 273포인트011 내린 240554에 개장해 2400선이 위협받았으나 이내 반등하며 상승세를 탔다전날 유가증권시장에서 매도세를 보였던 외국인과 기관은 이날 매수로 전환 619억원 3천168억원을 순매수한 것으로 집계됐다 개인은 홀로 3천895억원을 순매도했다서울 외환시장에서 원달러 환율은 거래일 종
2022-11-23,베타뉴스:경제신문의 새로운 지평,코스피 기관 순매수도 상위 10종목22일LG화학메리츠화재삼성바이오로직스POSCO홀딩스  베타뉴스
2022-11-23,베타뉴스:경제신문의 새로운 지평,전일22일 유가증권 시장에서 기관은 LG화확 메리츠화재 삼성바이오로직스 POSCO홀딩스 한화솔루션 SK하이닉스 현대두산인프라코어를 집중 매수했다 반
2022-11-26,핀포인트뉴스,삼성그룹 시총 1조8000억 감소삼성화재 15 상승 눈길
2022-11-26,핀포인트뉴스,핀포인트뉴스 한강희 기자 26일 한국거래소에 따르면 지난 25일 삼성그룹 계열사 보통주 시가총액은 568조4098억원을 기록해 24일 시가총액 570조2152억원과 비교해 1조8053억원 감소한 것으로 나타났다삼성그룹 계열사 삼성화재 종목은 전날 15 상승해 계열사 주가상승률 1위를 기록했다삼성화재 뒤를 이어 삼성바이오로직스 삼성SDI 종목도 078 069 씩 상승해 상승률 상위권에 이름을 올렸다한편 삼성엔지니어링 종목은 328를 기록해 계열사 가장 부진한 흐름을 나타냈다전날 삼성그룹
,,ESG
,,ESG
2022-11-22,오피니언뉴스,이재용 회장 취임 달 삼성 연말 인사 JY맨은
2022-11-22,오피니언뉴스,오피니언뉴스박대웅 기자 지난달 27일 10년 만에 부회장에서 회장으로 승진한 이재용 삼성전자 회장이 취임 달여가 지났다 회장은 지난 달 간 광주와 부산 전국을 돌며 협력업체를 챙기는 동분서주했다또 연이어 방한한 각국 정상과 회동하며 세일즈 삼성에 열을 올렸다 기간 회장은 방한 사우디아라비아 왕세자와 스페인 총리 등을 만났다 이제 재계의 관심은 사장단 인사와 조직 개편을 통해 회장이 이끌어 갈 뉴 삼성에 쏠린다 취임 달 동분서주 특별한 취임행사 없이 회장 직함을 단 회장은 취
2022-11-27,기호일보 - 아침을 여는 신문,송도서 바이오제약 트렌드비전 논한다
2022-11-27,기호일보 - 아침을 여는 신문,우리나라 바이오 분야 육성과 발전을 논의하는 자리가 인천에 마련된다 인천시는 오는 30일부터 12월 2일까지 송도컨벤시아에서 2022 바이오제약 인천 글로벌 콘펙스Big C 2022를 개최한다고 27일 알렸다 행사는 시와 대한무역투자진흥공사KOTRA가 공동 주최하고 아시아생물공학연합체AFOB 한국생물공학회 한국바이오협회 한국의약품수출입협회 인천관광공사 케이훼어스가 공동 주관한다 인천은 삼성바이오로직스 셀트리온이 입주한 송도바이오클러스터 구축을 비롯해 바이오공정 인력양성센터 K바이오 랩허브 유치
2022-11-28,이뉴스투데이,바이오제약 인천 글로벌 콘펙스 송도서 3일간 열려
2022-11-28,이뉴스투데이,이뉴스투데이 인천취재본부 조동옥 기자 인천시시장 유정복 주최 2022 바이오제약 인천 글로벌 콘펙스Big C 2022가 30일부터 다음달 2일까지 3일간 송도 컨벤시아서 열린다이 행사는 인천시 대한무역투자진흥공사KOTRA가 공동주최하고 아시아생물공학연합체AFOB 한국생물공학회 한국바이오협회 한국의약품수출입협회와 인천관광공사 케이훼어스가 공동주관한다 시는 삼성바이오로직스 셀트리온 등이 입주한 송도바이오클러스터 구축을 비롯해 바이오공정 인력양성센터 K바이오 랩허브 유치 바이오 산업을 지역
2022-11-25,베타뉴스:경제신문의 새로운 지평,코스피 기관 순매수도 상위 10종목24삼성SDISK하이닉스한화솔루션  베타뉴스
2022-11-25,베타뉴스:경제신문의 새로운 지평,전일24일 유가증권 시장에서 기관은 삼성SDI SK하이닉스 한화솔루션 씨에스위드 LG화확 셀트리온 삼성바이오로직스 카카오를 집중 매수했다  반면 OCI 고려아
2022-11-13,기호일보 - 아침을 여는 신문,바이오인력 양성 허브로 톡톡 삼바 WHO 교육지원 호응
2022-11-13,기호일보 - 아침을 여는 신문,지난 7월에 이은 이날 교육에 민간 협력기관으로 참여한 삼성바이오로직스는 약 20개국 34명의 교육생을 대상으로 본사 견학을 실시했다전 세계 최대 규모의 바이오의약품 생산공정 시설과 홍보관을 소개하며 바이오의약품 제조품질관리에 필수적인 기술과 기본 지식을 설명했다 더욱이 실제 생산이 이뤄지는 세포배양실 전경과 세포 배양 설비인 바이오리액터bioreactor를 직접 보여 줘 교육생들에게 호응을 얻었다한국은 WHO로부터 백신바이오의약품 현지 생산 교육을 지원하는 글로벌 바이오 인력 양성 허브로 지정돼 중저소득국가의 백
,mbnmoney.mbn.co.kr,Top5 LGSKLG
,mbnmoney.mbn.co.kr,400065 61     LG
2022-11-21,이코노뉴스,코스피 외인 매도에 하락 마감삼성바이오로직스 상승 VS LG에너지솔루션 LG화학 SK하이닉스 하락
2022-11-21,이코노뉴스,이코노뉴스이준우 기자 코스피가 외인의 매도에 하락 마감했다 21일 코스피는 전날 대비 1022498포인트 하락한 241950에 거래를 마쳤다개인은 652억원 기관은 796억원을 순매수했지만 외국인은 1621억원을 순매도하면서 지수를 끌어내렸다코스피 시가총액 상위 10개 종목 삼성바이오로직스068를 하락 마감했다 LG에너지솔루션418 LG화학313 SK하이닉스238 NAVER162 삼성전자우123 기아121 삼성SDI
,,2022    Big C 2
2022-12-07,초이스경제,코스피 관망 하락대한항공  삼성생명  롯데칠성  신세계는 급등
2022-12-07,초이스경제,초이스경제 이영란 기자 7일 코스피 지수가 외국인과 기관의 매도 공세 속에 4거래일째 하락하며 2380선으로 밀려났다 미국 연준Fed 연방준비제도의 긴축 전망 속에 글로벌 경기침체 우려가 부상하면서 국내증시 투자심리도 위축됐다 지난밤 국제유가가 3 넘게 하락한 점도 코스피 지수에는 부정적인 영향을 미쳤다 시장을 움직일 만한 뚜렷한 변수가 없다는 공감대 속에 오는 8일 선물옵션 동시만기일을 앞둔 관망세도 뚜렷했다이날 약세로 출발한 지수는 장중 여러 차례 상승 전환을 시도했지만 장 막판에 내림폭을 확대했다 원달러
2022-11-17,머니S,바이오 붐 부나 대기업 진출 러시  머니S
2022-11-17,머니S,바이오 사업에 국내 대기업이 몰리고 삼성그룹삼성바이오로직스삼성바이오에피스과 SK그룹SK바이오사이언스SK바이오팜의 성공이 자극제가 된 것으로 보인다17일 재계에 따르면 최근 오리온그룹의 지주사 오리온홀딩스는 바이오 자회사 오리온
,메디파나 뉴스,삼성바이오로직스 WHO 인력양성 허브 교육 동참
,메디파나 뉴스,삼성바이오로직스가 세계보건기구WHO 인력양성 허브 교육생들을 대상으로 인천 송도 본사에서 백신바이오의약품 생산공정 교육을 실시했다고 11일금 밝혔다 한국은 지난 2월 WHO로부터 백신 바이오의약품 현지 생산 교육을 지원하는 글로벌 바이오
,팜이데일리,세계 최초 바이오마커CJ도 반한 배지기술에 쏠린 투심
,팜이데일리,바이오 섹터에 대한 투자가 역대급으로 얼어붙었지만 독보적인 기술로 글로벌 시장을 타진하는 기업들은 주목받고 감염과 염증을 유발하는 바이오마커를 세계 최초로 발굴한 기업부터 굴지의 대기업이 탐내는 세포배양배지 기술을 확보한 벤처기업까지1일 오후 서울
,대한경제,인천 송도서 2022 바이오제약 인천 글로벌 콘펙스 개최
,,11  1  2  3 SK
,,2022 11   1  2  3 SK
2022-11-16,팜뉴스,제약바이오 3분기 성적표 맑음 견조한 외형 성장 눈길
2022-11-16,팜뉴스,제약바이오 기업들의 올 3분기 성적표 공개가 마무리되는 가운데 대형 중견 제약바이오사들은 대부분 견조한 성장세를 보이며 호실적을 달성한 것으로 나타났다 특히 상위 기업들을 중심으로 매출 1조 클럽 달성은 연매출 2조원을 확정 짓는 다수의 회사들이 양호한 실적을 기록했다다만 수익 면에서는 기업별로 엇갈린 성적표를 받았다 코로나19 팬데믹이 끝나감에 코로나 특수를 누렸던 일부 기업들은 수익성이 악화되는 모습을 보인 반면 수출 비중이 높거나 의약품 위탁개발생산CDMO을 주력으로 있는 제약사들은
,mbnmoney.mbn.co.kr,Top5 LGSKLG
,mbnmoney.mbn.co.kr,400066 61400    LG
,,3분기 제약바이오 실속 있는 지출판관비율 03 감소  약사공론
,,올해 3분기 주요 의약품 제조업체의 매출과 판관비가 증가했으나 매출 증가폭이 크게 나타나면서 매출 대비 판관비율은 감소하는 효과가 나타났다 매출 대비 판관비 지출 비율의 평균은 288로 전년
2022-12-11,연합뉴스,삼바 다우존스 월드지수 생명과학 서비스 분야 2위 올라  연합뉴스
2022-12-11,연합뉴스,서울연합뉴스 이정현 기자  삼성바이오로직스207940가 글로벌 ESG환경사회지배구조 대표 평가 지표인 다우존스 지속가능경영
2022-11-21,소비자가 만드는 신문,임기 코앞 제약바이오 CEO 6인방 실적 희비삼바한미JW중외 연임 무게
2022-11-21,소비자가 만드는 신문,국내 20대 제약바이오 대표이사CEO 24명 전문경영인 6명의 임기가 내년 3월 만료를 앞두고 있어 재선임 여부에 관심이 쏠리고 있다제약업계는 전통적으로 인사에 보수적인 편이지만 저마진 도입약 비중이 높거나 판매관리비 증가로 수익성 성장이 예년보다 둔화된 곳이 있어 CEO 교체 가능성도 배제할 가운데 삼성바이오로직스 존림 사장62과 JW중외제약 신영섭 사장60 한미약품 권세창 사장60은 역대급 실적과 신약 RD 성과에 무난히 연임에 성공할 것으로 예상되고 있다21일 각사 보고서에 따르면
,,3분기 제약바이오 매출 대부분 상승수익성은 희비  약사공론
,,3분기 제약바이오기업의 매출이 전반적으로 증가했다 대다수 제약바이오 기업의 매출이 증가해 전체 평균 매출 상승률은 176를 기록했다 수익성 측면에서는 결과가 갈렸다 전체 기업의 영업이익과 당기순
2022-11-20,중앙일보,삼성 시총 104조 증발127조 늘어나 2위로 뛴 회사  중앙일보
2022-11-20,중앙일보,시가총액이 늘어난 대기업 그룹은 30개 8개였다
2022-11-15,이코노믹리뷰,K제약바이오 블루오션 바이오시밀러 개발 활발
2022-11-15,이코노믹리뷰,국내 제약바이오 기업들이 블루오션으로 각광받고 있는 바이오시밀러 시장에 적극 뛰어 들고 선도기업인 셀트리온068270과 삼성바이오에피스 성공이 바이오시밀러 개발 붐으로 이어지는 분위기다셀트리온과 삼성바이오에피스 외 바이오시밀러 개발에 뛰어들었거나 이미 개발을 마친 국내 제약바이오 기업은 LG화학051910 종근당185750 동아에스티170900 삼천당제약000250 등이다15일 제약바이오 업계에 따르면 셀트리온은 올해 11월까지 유럽에서 6종 미국에서 4종 등의 바이오시밀러 허가를 획득했다 셀트
2022-11-24,,관세청 삼성전자SK하이닉스 보세공장의 자율성 높인다  조세일보
2022-11-24,,관세청이 위치한 정부대전청사 전경사진 관세청관세청청장 윤태식이 반도체 국가첨단산업 지원을 위해 현행 보세공장 운영에
2022-12-05,매일일보,ESG 강조한 제약바이오 실상은 딴판
2022-12-05,매일일보,매일일보 이용 기자 국내 제약바이오 기업들이 자사가 획득한 ESG 관련 국제 인증과 수상 내역을 적극 홍보하고 있지만 정작 ESG 평가 결과는 보유 타이틀과 딴판인 것으로 드러났다5일 업계에 따르면 국내 일부 제약사들이 ISO 국제 인증을 획득했다며 ESG 경영 성과를 홍보하고 최근 발표된 ESG경영 보고서에 따르면 정작 제약바이오 기업 우수 이상의 평가를 받은 기업은 소수인 것으로 나타났다한국ESG기준원은 국내 기업의 ESG환경사회지배구조 수준을 평가해 공표한다 등급은 가장 높은 S부터 A
,대한경제,미워도 다시한번반등 기지개 켜는 바이오
,mbnmoney.mbn.co.kr,Top5 LGSKLG
,mbnmoney.mbn.co.kr,400066 61     LG
2022-11-23,의약뉴스,54개 상장 제약바이오 누적 매출 1000억 상회
2022-11-23,의약뉴스,의약뉴스 올해 들어 지난 3분기까지 12월 결산 상장 제약바이오 업체의료용 물질 의약품 제조업 가운데 54개사가 누적 1000억 이상의 매출을 달성한 것으로 확인됐다이하 별도 재무제표 기준전년 동기와 비교하면 8개사가 추가로 1000억을 넘어선 반면 지난해 9개월간 1000억 이상의 매출을 올렸던 제약바이오 업체 2개사는 아직 1000억을 넘지 못했다12월 결산 상장 제약바이오업체 3분기 누적 매출 선두는 삼성바이오로직스로 전년 동기대비 504 급증한 1조 6896억원의 매출을 달성 유일하게
2022-12-07,핀포인트뉴스,바이오K뉴딜 약세장 바이오주 선방유한양행 431 상승 미소
