date,text,pos_tagged
2022-09-21 10:49:00,이거랑 삼성전기 가지고 있는데,"[('이', 'Determiner'), ('거', 'Noun'), ('랑', 'Josa'), ('삼성', 'Noun'), ('전기', 'Noun'), ('가지', 'Noun'), ('고', 'Josa'), ('있는데', 'Adjective')]"
2022-09-21 10:48:00,이거 사지마세요,"[('이', 'Determiner'), ('거', 'Noun'), ('사지', 'Noun'), ('마세요', 'Verb')]"
2022-09-21 10:45:00,코로나때 살짝 건든 월봉 60선4개월째60선 아래로 뚫고 내려가는데,"[('코로나', 'Noun'), ('때', 'Noun'), ('살짝', 'Noun'), ('건', 'Noun'), ('든', 'Josa'), ('월봉', 'Noun'), ('60', 'Number'), ('선', 'Noun'), ('4', 'Number'), ('개월', 'Noun'), ('째', 'Suffix'), ('60', 'Number'), ('선', 'Noun'), ('아래', 'Noun'), ('로', 'Josa'), ('뚫고', 'Verb'), ('내려가는데', 'Verb')]"
2022-09-21 10:36:00,똥주,"[('똥주', 'Noun')]"
2022-09-21 10:35:00,금일 종가 212000,"[('금일', 'Noun'), ('종가', 'Noun'), ('212000', 'Number')]"
2022-09-21 10:35:00,외인이 떠나는 네이버,"[('외인', 'Noun'), ('이', 'Josa'), ('떠나는', 'Verb'), ('네이버', 'Noun')]"
2022-09-21 10:34:00,종토방 조용해졌노,"[('종', 'Noun'), ('토방', 'Noun'), ('조용해졌노', 'Adjective')]"
2022-09-21 10:32:00,깔깔깔,"[('깔깔', 'Noun'), ('깔', 'Verb')]"
2022-09-21 10:32:00,참여 공매도 개혁 금투세 유예 이사충실의무 개정 전자투표제 의무화,"[('참여', 'Noun'), ('공매도', 'Noun'), ('개혁', 'Noun'), ('금투세', 'Noun'), ('유예', 'Noun'), ('이', 'Determiner'), ('사', 'Modifier'), ('충실', 'Noun'), ('의무', 'Noun'), ('개정', 'Noun'), ('전자', 'Noun'), ('투표제', 'Noun'), ('의무', 'Noun'), ('화', 'Suffix')]"
2022-09-21 10:31:00,낄낄낄,"[('낄낄', 'Noun'), ('낄', 'Verb')]"
2022-09-21 10:29:00,끝도없이,"[('끝', 'Noun'), ('도', 'Josa'), ('없이', 'Adverb')]"
2022-09-21 10:28:00,18만원도 비싸다,"[('18만원', 'Number'), ('도', 'Foreign'), ('비싸다', 'Adjective')]"
2022-09-21 10:25:00,깔깔깔,"[('깔깔', 'Noun'), ('깔', 'Verb')]"
2022-09-21 10:22:00,대표님,"[('대표', 'Noun'), ('님', 'Suffix')]"
2022-09-21 10:21:00,윤석열vs최수연,"[('윤석열', 'Noun'), ('vs', 'Alpha'), ('최수연', 'Noun')]"
2022-09-21 10:21:00,내돈,"[('내', 'Determiner'), ('돈', 'Noun')]"
2022-09-21 10:19:00,카오랑 차별화 보여봐라,"[('카오랑', 'Verb'), ('차별', 'Noun'), ('화', 'Suffix'), ('보', 'Noun'), ('여봐라', 'Noun')]"
2022-09-21 10:18:00,고금리시대에 네이년을 사누 멍청하네곡소리 나는구나,"[('고', 'Modifier'), ('금리', 'Noun'), ('시대', 'Noun'), ('에', 'Josa'), ('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun'), ('을', 'Josa'), ('사', 'Modifier'), ('누', 'Noun'), ('멍청하네', 'Adjective'), ('곡', 'Noun'), ('소리', 'Noun'), ('나는구나', 'Verb')]"
2022-09-21 10:17:00,대표이사가 이모양인데,"[('대표이사', 'Noun'), ('가', 'Josa'), ('이', 'Determiner'), ('모양', 'Noun'), ('인데', 'Josa')]"
2022-09-21 10:16:00,신저가 매일 갈아치우는중,"[('신저', 'Noun'), ('가', 'Josa'), ('매일', 'Noun'), ('갈아', 'Adverb'), ('치우는', 'Verb'), ('중', 'Noun')]"
2022-09-21 10:16:00,물렸어도 2차전지에 물려야됨,"[('물렸어도', 'Verb'), ('2', 'Number'), ('차전지에', 'Verb'), ('물려야', 'Verb'), ('됨', 'Verb')]"
2022-09-21 10:15:00,5일째 52주 신저가,"[('5일', 'Number'), ('째', 'Foreign'), ('52', 'Number'), ('주', 'Noun'), ('신저', 'Noun'), ('가', 'Josa')]"
2022-09-21 10:14:00,존버 해야 하나요,"[('존버', 'Noun'), ('해야', 'Verb'), ('하나요', 'Noun')]"
2022-09-21 10:13:00,엌,"[('엌', 'Noun')]"
2022-09-21 10:09:00,18 만원까진 매수 금지,"[('18', 'Number'), ('만원', 'Noun'), ('까진', 'Josa'), ('매수', 'Noun'), ('금지', 'Noun')]"
2022-09-21 10:09:00,씨바 뭔놈에 주식이 맨날 오늘이 최저가냐,"[('씨바', 'Noun'), ('뭔', 'Modifier'), ('놈', 'Noun'), ('에', 'Josa'), ('주식', 'Noun'), ('이', 'Josa'), ('맨날', 'Adverb'), ('오늘이', 'Noun'), ('최저', 'Noun'), ('가냐', 'Verb')]"
2022-09-21 10:08:00,자고  일어나면   하락이야,"[('자고', 'Noun'), ('일어나면', 'Verb'), ('하락', 'Noun'), ('이야', 'Josa')]"
2022-09-21 10:08:00,네이년,"[('네', 'Determiner'), ('이', 'Modifier'), ('년', 'Noun')]"
2022-09-21 10:07:00,네이버 주주 운지,"[('네이버', 'Noun'), ('주주', 'Noun'), ('운지', 'Noun')]"
2022-09-21 10:04:00,악재 NAVER카카오 악재 출현 주가 하락 불가피,"[('악재', 'Noun'), ('NAVER', 'Alpha'), ('카카오', 'Noun'), ('악재', 'Noun'), ('출현', 'Noun'), ('주가', 'Noun'), ('하락', 'Noun'), ('불가피', 'Noun')]"
2022-09-21 10:00:00,운지,"[('운지', 'Noun')]"
2022-09-21 10:00:00,지수보다가 오른적있나요이 주식,"[('지수', 'Noun'), ('보다', 'Josa'), ('가', 'Verb'), ('오른', 'Noun'), ('적있나요', 'Verb'), ('이', 'Determiner'), ('주식', 'Noun')]"
2022-09-21 09:59:00,25층,"[('25', 'Number'), ('층', 'Noun')]"
2022-09-21 09:58:00,35층 20주 나보다물리신분,"[('35', 'Number'), ('층', 'Noun'), ('20', 'Number'), ('주', 'Noun'), ('나', 'Noun'), ('보다', 'Josa'), ('물리', 'Noun'), ('신분', 'Noun')]"
2022-09-21 09:52:00,첨쓰는 글,"[('첨', 'Adverb'), ('쓰는', 'Verb'), ('글', 'Noun')]"
2022-09-21 09:48:00,김학의 수사 담당자,"[('김학의', 'Noun'), ('수사', 'Noun'), ('담당자', 'Noun')]"
2022-09-21 09:44:00,요건 무조건 관망하세요,"[('요건', 'Noun'), ('무조건', 'Noun'), ('관망', 'Noun'), ('하세요', 'Verb')]"
2022-09-21 09:44:00,여기종토방은 그나마,"[('여기', 'Noun'), ('종', 'Noun'), ('토방', 'Noun'), ('은', 'Josa'), ('그나마', 'Adverb')]"
2022-09-21 09:38:00,개잡주특징,"[('개', 'Noun'), ('잡주', 'Verb'), ('특징', 'Noun')]"
2022-09-21 09:35:00,회사이름이 신저가 입니까,"[('회사', 'Noun'), ('이름', 'Noun'), ('이', 'Josa'), ('신저', 'Noun'), ('가', 'Josa'), ('입', 'Noun'), ('니까', 'Josa')]"
2022-09-21 09:35:00,찬티들은 갑자기 아무 말이없어요,"[('찬티', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('갑자기', 'Noun'), ('아무', 'Noun'), ('말', 'Noun'), ('이', 'Josa'), ('없어요', 'Adjective')]"
2022-09-21 09:35:00,최수연,"[('최수연', 'Noun')]"
2022-09-21 09:34:00,최수연,"[('최수연', 'Noun')]"
2022-09-21 09:34:00,계단식 하락으로 갑니다,"[('계단', 'Noun'), ('식', 'Suffix'), ('하락', 'Noun'), ('으로', 'Josa'), ('갑니다', 'Verb')]"
2022-09-21 09:32:00,이런데도 주주들이 대표 해임 못 시키면 영원히 호구 되는거야,"[('이런데도', 'Adjective'), ('주주', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('대표', 'Noun'), ('해임', 'Noun'), ('못', 'Noun'), ('시키면', 'Verb'), ('영원히', 'Adjective'), ('호구', 'Noun'), ('되는거야', 'Verb')]"
2022-09-21 09:32:00,네이버,"[('네이버', 'Noun')]"
2022-09-21 09:31:00,공매도 금지해야하는거 아니냐,"[('공매도', 'Noun'), ('금지', 'Noun'), ('해야하는거', 'Verb'), ('아니냐', 'Adjective')]"
2022-09-21 09:30:00,게이버,"[('게이', 'Noun'), ('버', 'Noun')]"
2022-09-21 09:30:00,지수탓하지마라,"[('지', 'Modifier'), ('수', 'Modifier'), ('탓', 'Noun'), ('하지마라', 'Verb')]"
2022-09-21 09:29:00,네이버가,"[('네이버', 'Noun'), ('가', 'Josa')]"
2022-09-21 09:28:00,위험한,"[('위험한', 'Adjective')]"
2022-09-21 09:27:00,회사  핑계 필요없는점,"[('회사', 'Noun'), ('핑계', 'Noun'), ('필요없는', 'Adjective'), ('점', 'Noun')]"
2022-09-21 09:25:00,찬티들 입꾹닥,"[('찬티', 'Noun'), ('들', 'Suffix'), ('입꾹닥', 'Noun')]"
2022-09-21 09:25:00,내가 네이버 30만원대에 한번 올렸었음,"[('내', 'Noun'), ('가', 'Josa'), ('네이버', 'Noun'), ('30만원', 'Number'), ('대에', 'Foreign'), ('한번', 'Noun'), ('올렸었음', 'Verb')]"
2022-09-21 09:22:00,개미들 가뜩이나 힘든데 세금까지금투세 2년 유예 안갯속,"[('개미', 'Noun'), ('들', 'Suffix'), ('가뜩이나', 'Noun'), ('힘든데', 'Adjective'), ('세금', 'Noun'), ('까지', 'Josa'), ('금투세', 'Noun'), ('2년', 'Number'), ('유예', 'Noun'), ('안갯속', 'Noun')]"
2022-09-21 09:21:00,친구가 학식먹으려고 팔았대요,"[('친구', 'Noun'), ('가', 'Josa'), ('학식', 'Noun'), ('먹으려고', 'Verb'), ('팔', 'Modifier'), ('았', 'Noun'), ('대', 'Suffix'), ('요', 'Josa')]"
2022-09-21 09:18:00,10만원 적정가,"[('10만원', 'Number'), ('적정', 'Noun'), ('가', 'Josa')]"
2022-09-21 09:18:00,네이버가 쌍바닥에 망한후 리뷰,"[('네이버', 'Noun'), ('가', 'Josa'), ('쌍', 'Noun'), ('바닥', 'Noun'), ('에', 'Josa'), ('망한', 'Adjective'), ('후', 'Noun'), ('리뷰', 'Noun')]"
2022-09-21 09:18:00,가즈아 지옥으로,"[('가즈', 'Noun'), ('아', 'Josa'), ('지옥', 'Noun'), ('으로', 'Josa')]"
2022-09-21 09:18:00,미치겠네,"[('미치겠네', 'Adjective')]"
2022-09-21 09:17:00,꽃 타령 하고있으니 어휴휴,"[('꽃', 'Noun'), ('타령', 'Noun'), ('하고있으니', 'Verb'), ('어휴', 'Exclamation'), ('휴', 'Exclamation')]"
2022-09-21 09:15:00,23층에 있어요,"[('23', 'Number'), ('층', 'Noun'), ('에', 'Josa'), ('있어요', 'Adjective')]"
2022-09-21 09:15:00,최수연 사장님,"[('최수연', 'Noun'), ('사장', 'Noun'), ('님', 'Suffix')]"
2022-09-21 09:14:00,지옥,"[('지옥', 'Noun')]"
2022-09-21 09:14:00,회사이미지,"[('회사', 'Noun'), ('이미지', 'Noun')]"
2022-09-21 09:12:00,주가관리안하냐,"[('주', 'Modifier'), ('가관', 'Noun'), ('리안', 'Noun'), ('하', 'Suffix'), ('냐', 'Josa')]"
2022-09-21 09:11:00,어제 남겼던글 내말이 맞제,"[('어제', 'Noun'), ('남겼던', 'Verb'), ('글', 'Noun'), ('내', 'Determiner'), ('말', 'Noun'), ('이', 'Josa'), ('맞', 'Verb'), ('제', 'Noun')]"
2022-09-21 09:10:00,개이버,"[('개이버', 'Noun')]"
2022-09-21 09:10:00,19에서,"[('19', 'Number'), ('에서', 'Josa')]"
2022-09-21 09:10:00,지수 04하락인데 X3배 인버스100번 넘게말함,"[('지수', 'Noun'), ('04', 'Number'), ('하락', 'Noun'), ('인데', 'Josa'), ('X', 'Alpha'), ('3', 'Number'), ('배', 'Noun'), ('인', 'Noun'), ('버스', 'Noun'), ('100', 'Number'), ('번', 'Noun'), ('넘게말', 'Verb'), ('함', 'Noun')]"
2022-09-21 09:10:00,진짜,"[('진짜', 'Noun')]"
2022-09-21 09:09:00,코로나 기간의 잘못된 학습으로,"[('코로나', 'Noun'), ('기간', 'Noun'), ('의', 'Josa'), ('잘', 'VerbPrefix'), ('못', 'VerbPrefix'), ('된', 'Verb'), ('학습', 'Noun'), ('으로', 'Josa')]"
2022-09-21 09:09:00,끝난주식,"[('끝난', 'Verb'), ('주식', 'Noun')]"
2022-09-21 09:09:00,하락1등이냐,"[('하락', 'Noun'), ('1등', 'Number'), ('이냐', 'Foreign')]"
2022-09-21 09:07:00,이러다 앞자리 1로 바뀌겠네,"[('이러다', 'Verb'), ('앞', 'Noun'), ('자리', 'Suffix'), ('1', 'Number'), ('로', 'Noun'), ('바뀌겠네', 'Verb')]"
2022-09-21 09:07:00,매일 떨어지기만 주식이 있네,"[('매일', 'Noun'), ('떨어지기만', 'Verb'), ('주식', 'Noun'), ('이', 'Josa'), ('있네', 'Adjective')]"
2022-09-21 09:07:00,네이버 전화쫌 다들,"[('네이버', 'Noun'), ('전화', 'Noun'), ('쫌', 'Noun'), ('다', 'Adverb'), ('들', 'Verb')]"
2022-09-21 09:06:00,호9집합소 맞죠,"[('호', 'Noun'), ('9', 'Number'), ('집합소', 'Noun'), ('맞죠', 'Verb')]"
2022-09-21 09:05:00,최수연,"[('최수연', 'Noun')]"
2022-09-21 09:03:00,지옥지옥지옥지옥,"[('지옥', 'Noun'), ('지옥', 'Noun'), ('지옥', 'Noun'), ('지옥', 'Noun')]"
2022-09-21 09:01:00,지수X3배 인버스 발동,"[('지수', 'Noun'), ('X', 'Alpha'), ('3', 'Number'), ('배', 'Noun'), ('인', 'Noun'), ('버스', 'Noun'), ('발동', 'Noun')]"
2022-09-21 08:59:00,지금은 무조건 방어,"[('지금', 'Noun'), ('은', 'Josa'), ('무조건', 'Noun'), ('방어', 'Noun')]"
2022-09-21 08:57:00,연일 공매도가,"[('연일', 'Noun'), ('공매도', 'Noun'), ('가', 'Josa')]"
2022-09-21 08:54:00,로블록스 봤지 그꼴 난다,"[('로', 'Noun'), ('블록', 'Noun'), ('스', 'Noun'), ('봤지', 'Verb'), ('그', 'Determiner'), ('꼴', 'Noun'), ('난다', 'Verb')]"
2022-09-21 08:54:00,살려주세요,"[('살려주세요', 'Verb')]"
2022-09-21 08:44:00,장전부터 개떡락 타임,"[('장전', 'Noun'), ('부터', 'Josa'), ('개떡락', 'Noun'), ('타임', 'Noun')]"
2022-09-21 08:35:00,삭제된 게시물의 답글자사주소각,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답', 'Noun'), ('글자', 'Noun'), ('사주', 'Noun'), ('소각', 'Noun')]"
2022-09-21 08:30:00,최대표님 제발 자사주매입 하세요,"[('최', 'Noun'), ('대표', 'Noun'), ('님', 'Suffix'), ('제발', 'Noun'), ('자사', 'Noun'), ('주', 'Modifier'), ('매입', 'Noun'), ('하세요', 'Verb')]"
2022-09-21 08:28:00,지수 X3 인버스모드 발동준비 완료,"[('지수', 'Noun'), ('X', 'Alpha'), ('3', 'Number'), ('인', 'Noun'), ('버스', 'Noun'), ('모드', 'Noun'), ('발동', 'Noun'), ('준비', 'Noun'), ('완료', 'Noun')]"
2022-09-21 08:27:00,개잡주,"[('개', 'Noun'), ('잡주', 'Verb')]"
2022-09-21 07:58:00,오늘은 불기둥,"[('오늘', 'Noun'), ('은', 'Josa'), ('불기둥', 'Noun')]"
2022-09-21 07:51:00,동학 개미들은 이것을 기억해야 한다,"[('동학', 'Noun'), ('개미', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('이', 'Determiner'), ('것', 'Noun'), ('을', 'Josa'), ('기억', 'Noun'), ('해야', 'Verb'), ('한다', 'Verb')]"
2022-09-21 07:09:00,개미들오늘도물타겠지,"[('개미', 'Noun'), ('들', 'Suffix'), ('오늘', 'Noun'), ('도', 'Josa'), ('물', 'Noun'), ('타겠지', 'Verb')]"
2022-09-21 06:55:00,16까지가면,"[('16', 'Number'), ('까지가면', 'Verb')]"
2022-09-21 06:03:00,동학개미들이 실적만 믿고 너무 고가에 매수하는 바람에,"[('동학', 'Noun'), ('개미', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('실적', 'Noun'), ('만', 'Josa'), ('믿고', 'Verb'), ('너무', 'Adverb'), ('고가', 'Noun'), ('에', 'Josa'), ('매수', 'Noun'), ('하는', 'Verb'), ('바람', 'Noun'), ('에', 'Josa')]"
2022-09-21 01:12:00,배당금이 023,"[('배당금', 'Noun'), ('이', 'Josa'), ('023', 'Number')]"
2022-09-21 01:05:00,엄청떨어졌다고 왔더니  무려 PER 35배 실화냐,"[('엄청', 'Adverb'), ('떨어졌다고', 'Verb'), ('왔더니', 'Verb'), ('무려', 'Noun'), ('PER', 'Alpha'), ('35', 'Number'), ('배', 'Noun'), ('실화', 'Noun'), ('냐', 'Josa')]"
2022-09-20 23:34:00,네이버 분석글입니다,"[('네이버', 'Noun'), ('분석', 'Noun'), ('글', 'Noun'), ('입니다', 'Adjective')]"
2022-09-20 23:28:00,구글폭락중,"[('구글', 'Noun'), ('폭락', 'Noun'), ('중', 'Suffix')]"
2022-09-20 23:25:00,구글이 폭락하는데,"[('구글', 'Noun'), ('이', 'Josa'), ('폭락', 'Noun'), ('하는데', 'Verb')]"
2022-09-20 23:20:00,네이버가 살길은,"[('네이버', 'Noun'), ('가', 'Josa'), ('살길', 'Noun'), ('은', 'Josa')]"
2022-09-20 23:07:00,개인주주 모여서 회사 집회신고하고,"[('개인', 'Noun'), ('주주', 'Noun'), ('모', 'Noun'), ('여서', 'Josa'), ('회사', 'Noun'), ('집회', 'Noun'), ('신고', 'Noun'), ('하고', 'Josa')]"
2022-09-20 22:54:00,국민을 속인 윤대통령,"[('국민', 'Noun'), ('을', 'Josa'), ('속인', 'Noun'), ('윤', 'Noun'), ('대통령', 'Noun')]"
2022-09-20 22:29:00,네이버   제페토는    범죄의  온상이라네,"[('네이버', 'Noun'), ('제페토', 'Noun'), ('는', 'Josa'), ('범죄', 'Noun'), ('의', 'Josa'), ('온', 'Modifier'), ('상이', 'Noun'), ('라네', 'Josa')]"
2022-09-20 20:14:00,내가  작년  가을부터  매도를 외쳤건만,"[('내', 'Noun'), ('가', 'Josa'), ('작년', 'Noun'), ('가을', 'Noun'), ('부터', 'Josa'), ('매도', 'Noun'), ('를', 'Josa'), ('외쳤건만', 'Verb')]"
2022-09-20 19:15:00,개미들외국놈들밥되어가는구나,"[('개미', 'Noun'), ('들', 'Suffix'), ('외국', 'Noun'), ('놈', 'Noun'), ('들', 'Suffix'), ('밥', 'Noun'), ('되어가는구나', 'Verb')]"
2022-09-20 18:23:00,네이버 상승중 뉴스,"[('네이버', 'Noun'), ('상승', 'Noun'), ('중', 'Suffix'), ('뉴스', 'Noun')]"
2022-09-20 18:03:00,요즘은 중소형주 장이여,"[('요즘', 'Noun'), ('은', 'Josa'), ('중소형주', 'Noun'), ('장', 'Noun'), ('이여', 'Josa')]"
2022-09-20 17:54:00,네이버 너무 낙폭 크네요,"[('네이버', 'Noun'), ('너무', 'Adverb'), ('낙폭', 'Noun'), ('크네요', 'Verb')]"
2022-09-20 17:49:00,적정가 18이다 진짜,"[('적정', 'Noun'), ('가', 'Josa'), ('18', 'Number'), ('이다', 'Josa'), ('진짜', 'Noun')]"
2022-09-20 17:38:00,네이버 개미만 사서 승산이 없어,"[('네이버', 'Noun'), ('개미', 'Noun'), ('만', 'Josa'), ('사서', 'Noun'), ('승산', 'Noun'), ('이', 'Josa'), ('없어', 'Adjective')]"
2022-09-20 17:20:00,18만원까지 계속산다  오늘도 샀다,"[('18만원', 'Number'), ('까지', 'Foreign'), ('계속', 'Noun'), ('산다', 'Noun'), ('오늘', 'Noun'), ('도', 'Josa'), ('샀다', 'Verb')]"
2022-09-20 16:54:00,코로나 이전 가격아직 올라면 멀었네,"[('코로나', 'Noun'), ('이전', 'Noun'), ('가격', 'Noun'), ('아직', 'Adverb'), ('올', 'Modifier'), ('라면', 'Noun'), ('멀었네', 'Adjective')]"
2022-09-20 16:45:00,민주당 주사파 빨 갱이 들이 무서운이유,"[('민주당', 'Noun'), ('주사파', 'Noun'), ('빨', 'Noun'), ('갱', 'Noun'), ('이', 'Josa'), ('들이', 'Verb'), ('무서운', 'Adjective'), ('이유', 'Noun')]"
2022-09-20 16:36:00,조만간 좋은소식,"[('조만간', 'Noun'), ('좋은', 'Adjective'), ('소식', 'Noun')]"
2022-09-20 16:22:00,취임 반년 최수연 네이버 대표 주가 관리 안하나 못하나,"[('취임', 'Noun'), ('반년', 'Noun'), ('최수연', 'Noun'), ('네이버', 'Noun'), ('대표', 'Noun'), ('주가', 'Noun'), ('관리', 'Noun'), ('안', 'Noun'), ('하나', 'Noun'), ('못', 'Noun'), ('하나', 'Noun')]"
2022-09-20 16:21:00,오늘매도안한개미는후회할거다,"[('오늘', 'Noun'), ('매', 'Modifier'), ('도안', 'Noun'), ('한', 'Determiner'), ('개미', 'Noun'), ('는', 'Josa'), ('후회', 'Noun'), ('할거다', 'Verb')]"
2022-09-20 16:06:00,오늘도 개미가 샀어,"[('오늘', 'Noun'), ('도', 'Josa'), ('개미', 'Noun'), ('가', 'Josa'), ('샀어', 'Verb')]"
2022-09-20 16:02:00,NEVER어서 온나 18만원,"[('NEVER', 'Alpha'), ('어서', 'Noun'), ('온', 'Noun'), ('나', 'Josa'), ('18만원', 'Number')]"
2022-09-20 15:50:00,뜨겠는데,"[('뜨겠는데', 'Verb')]"
2022-09-20 15:45:00,반등시 손절한단놈들이 여기도 한트럭인데,"[('반등', 'Noun'), ('시', 'Noun'), ('손절', 'Noun'), ('한', 'Determiner'), ('단', 'Modifier'), ('놈', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('여기', 'Noun'), ('도', 'Josa'), ('한', 'Determiner'), ('트럭', 'Noun'), ('인데', 'Josa')]"
2022-09-20 15:43:00,요즘 장의 특징,"[('요즘', 'Noun'), ('장의', 'Noun'), ('특징', 'Noun')]"
2022-09-20 15:38:00,네이버 주주 모임 만들어서,"[('네이버', 'Noun'), ('주주', 'Noun'), ('모임', 'Noun'), ('만들어서', 'Verb')]"
2022-09-20 15:36:00,성난 주주들이 대표 쫓아내야개국장 기업들 태도가 변한다,"[('성난', 'Verb'), ('주주', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('대표', 'Noun'), ('쫓아내야', 'Verb'), ('개국', 'Noun'), ('장', 'Suffix'), ('기업', 'Noun'), ('들', 'Suffix'), ('태도', 'Noun'), ('가', 'Josa'), ('변한다', 'Adjective')]"
2022-09-20 15:31:00,매일 신저가네,"[('매일', 'Noun'), ('신', 'Modifier'), ('저가', 'Noun'), ('네', 'Josa')]"
2022-09-20 15:22:00,뜨겠는데,"[('뜨겠는데', 'Verb')]"
2022-09-20 15:20:00,주주 배당,"[('주주', 'Noun'), ('배당', 'Noun')]"
2022-09-20 15:01:00,naver 200선물 인버스2x,"[('naver', 'Alpha'), ('200', 'Number'), ('선물', 'Noun'), ('인', 'Noun'), ('버스', 'Noun'), ('2', 'Number'), ('x', 'Alpha')]"
2022-09-20 15:00:00,개고생,"[('개', 'Noun'), ('고생', 'Noun')]"
2022-09-20 14:58:00,공매도없다더좋온더존비즈온연기금연속매수,"[('공매도', 'Noun'), ('없다', 'Adjective'), ('더', 'Noun'), ('좋', 'Adjective'), ('온더존', 'Noun'), ('비즈', 'Noun'), ('온', 'Noun'), ('연기금', 'Noun'), ('연속', 'Noun'), ('매수', 'Noun')]"
2022-09-20 14:45:00,네이버 는 악연 중에 악연,"[('네이버', 'Noun'), ('는', 'Verb'), ('악연', 'Noun'), ('중', 'Noun'), ('에', 'Josa'), ('악연', 'Noun')]"
2022-09-20 14:44:00,최대표,"[('최', 'Noun'), ('대표', 'Noun')]"
2022-09-20 14:41:00,주식으로 무조건 먹는법 알려줌,"[('주식', 'Noun'), ('으로', 'Josa'), ('무조건', 'Noun'), ('먹는', 'Verb'), ('법', 'Noun'), ('알려', 'Verb'), ('줌', 'Noun')]"
2022-09-20 14:16:00,네이버가 낫나 카카오가 낫나,"[('네이버', 'Noun'), ('가', 'Josa'), ('낫', 'Noun'), ('나', 'Josa'), ('카카오', 'Noun'), ('가', 'Josa'), ('낫', 'Noun'), ('나', 'Josa')]"
2022-09-20 14:13:00,음전음전음전,"[('음', 'Noun'), ('전음', 'Noun'), ('전음', 'Noun'), ('전', 'Noun')]"
2022-09-20 14:13:00,잘되는데서 입장료 비싸게주고 얻어먹어야지,"[('잘', 'VerbPrefix'), ('되는데서', 'Verb'), ('입장료', 'Noun'), ('비싸게주고', 'Adjective'), ('얻어먹어야지', 'Verb')]"
2022-09-20 14:11:00,지수오르는데 징징거리냐,"[('지수', 'Noun'), ('오르는데', 'Verb'), ('징징거리냐', 'Adjective')]"
2022-09-20 14:09:00,음전간드앗,"[('음', 'Noun'), ('전간', 'Noun'), ('드앗', 'Noun')]"
2022-09-20 14:04:00,지수 날라간다 돈복사,"[('지수', 'Noun'), ('날라', 'Verb'), ('간다', 'Noun'), ('돈', 'Noun'), ('복사', 'Noun')]"
2022-09-20 13:58:00,고수님들  어케 보시는지,"[('고수', 'Noun'), ('님', 'Suffix'), ('들', 'Verb'), ('어케', 'Noun'), ('보시는지', 'Verb')]"
2022-09-20 13:45:00,35층인데 손절아직도안하고 버티는 사람있어,"[('35', 'Number'), ('층', 'Noun'), ('인데', 'Josa'), ('손절', 'Noun'), ('아직', 'Adverb'), ('도안', 'Noun'), ('하고', 'Josa'), ('버티는', 'Verb'), ('사람', 'Noun'), ('있어', 'Adjective')]"
2022-09-20 13:39:00,물려도 2차전지에 물렸어야,"[('물려도', 'Verb'), ('2', 'Number'), ('차전지에', 'Verb'), ('물렸어야', 'Verb')]"
2022-09-20 13:38:00,X3배 인버스지수대비 X3배 인버스,"[('X', 'Alpha'), ('3', 'Number'), ('배', 'Noun'), ('인', 'Noun'), ('버스', 'Noun'), ('지수', 'Noun'), ('대비', 'Noun'), ('X', 'Alpha'), ('3', 'Number'), ('배', 'Noun'), ('인', 'Noun'), ('버스', 'Noun')]"
2022-09-20 13:34:00,뉴스 취임 반년 최수연 네이버 대표 주가 관리 안하나 못하나,"[('뉴스', 'Noun'), ('취임', 'Noun'), ('반년', 'Noun'), ('최수연', 'Noun'), ('네이버', 'Noun'), ('대표', 'Noun'), ('주가', 'Noun'), ('관리', 'Noun'), ('안', 'Noun'), ('하나', 'Noun'), ('못', 'Noun'), ('하나', 'Noun')]"
2022-09-20 13:32:00,미국 기술주 빠진덴다 니들 어떡하냐,"[('미국', 'Noun'), ('기술', 'Noun'), ('주', 'Noun'), ('빠진덴다', 'Noun'), ('니', 'Noun'), ('들', 'Suffix'), ('어떡하냐', 'Adjective')]"
2022-09-20 13:29:00,연말에 금리가 4 OR 5까지 올라간다,"[('연말', 'Noun'), ('에', 'Josa'), ('금리', 'Noun'), ('가', 'Josa'), ('4', 'Number'), ('OR', 'Alpha'), ('5', 'Number'), ('까지', 'Josa'), ('올라간다', 'Verb')]"
2022-09-20 13:11:00,최수연 무능 기사까지 나온다,"[('최수연', 'Noun'), ('무능', 'Noun'), ('기사', 'Noun'), ('까지', 'Josa'), ('나온다', 'Verb')]"
2022-09-20 13:01:00,종가는,"[('종가', 'Noun'), ('는', 'Josa')]"
2022-09-20 12:56:00,오늘 장애는 빨리 빨리 올라가자,"[('오늘', 'Noun'), ('장애', 'Noun'), ('는', 'Josa'), ('빨리', 'Adverb'), ('빨리', 'Adverb'), ('올라가자', 'Verb')]"
