date,text,pos_tagged
2022-06-17 13:56:00,삭제된 게시물의 답글내가 어제 저점 찍어줬다,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글내', 'Noun'), ('가', 'Josa'), ('어제', 'Noun'), ('저', 'Determiner'), ('점', 'Noun'), ('찍어', 'Verb'), ('줬다', 'Verb')]"
2022-06-17 13:52:00,t님 내남편이 우편물,"[('t', 'Alpha'), ('님', 'Suffix'), ('내', 'Determiner'), ('남편', 'Noun'), ('이', 'Josa'), ('우편물', 'Noun')]"
2022-06-17 13:48:00,존버냐 물타기냐,"[('존버', 'Noun'), ('냐', 'Josa'), ('물', 'Noun'), ('타기냐', 'Verb')]"
2022-06-17 13:46:00,남편이 말해줬다 그랬자나요,"[('남편', 'Noun'), ('이', 'Josa'), ('말', 'Noun'), ('해줬다', 'Verb'), ('그랬', 'Adjective'), ('자나요', 'Verb')]"
2022-06-17 13:44:00,배당 모기물 만큼줄때 튀었어야 했다,"[('배당', 'Noun'), ('모', 'Modifier'), ('기물', 'Noun'), ('만큼', 'Noun'), ('줄때', 'Noun'), ('튀었어야', 'Verb'), ('했다', 'Verb')]"
2022-06-17 13:41:00,헐천하의 네이버가,"[('헐', 'Verb'), ('천하', 'Noun'), ('의', 'Josa'), ('네이버', 'Noun'), ('가', 'Josa')]"
2022-06-17 13:30:00,올라타지 마라,"[('올라타지', 'Verb'), ('마라', 'Adjective')]"
2022-06-17 13:23:00,올라갈 거면 빨리 올라가고 떨어질 거면 빨리 떨어지자,"[('올라갈', 'Verb'), ('거', 'Noun'), ('면', 'Josa'), ('빨리', 'Adverb'), ('올라가고', 'Verb'), ('떨어질', 'Verb'), ('거', 'Noun'), ('면', 'Josa'), ('빨리', 'Adverb'), ('떨어지자', 'Verb')]"
2022-06-17 13:04:00,우크라이나에 대한 저만의,"[('우크라이나', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('저', 'Noun'), ('만의', 'Josa')]"
2022-06-17 13:01:00,이가격오면 산다고 노래를 불렀는데,"[('이', 'Determiner'), ('가격', 'Noun'), ('오면', 'Verb'), ('산다', 'Noun'), ('고', 'Josa'), ('노래', 'Noun'), ('를', 'Josa'), ('불렀는데', 'Verb')]"
2022-06-17 12:51:00,15만원이 적정주가다,"[('15만원', 'Number'), ('이', 'Foreign'), ('적정', 'Noun'), ('주가', 'Noun'), ('다', 'Josa')]"
2022-06-17 12:50:00,아직 20만원대,"[('아직', 'Adverb'), ('20만원', 'Number'), ('대', 'Foreign')]"
2022-06-17 12:49:00,바닥은 나온듯  많이 빠져도 21만원,"[('바닥', 'Noun'), ('은', 'Josa'), ('나온듯', 'Verb'), ('많이', 'Adverb'), ('빠져도', 'Verb'), ('21만원', 'Number')]"
2022-06-17 12:47:00,네이버 10만원대 간다,"[('네이버', 'Noun'), ('10만원', 'Number'), ('대', 'Foreign'), ('간다', 'Noun')]"
2022-06-17 12:31:00,대표,"[('대표', 'Noun')]"
2022-06-17 12:28:00,농심 주식보고  네이버 주식 봐봐,"[('농심', 'Noun'), ('주식', 'Noun'), ('보고', 'Noun'), ('네이버', 'Noun'), ('주식', 'Noun'), ('봐', 'Verb'), ('봐', 'Verb')]"
2022-06-17 11:58:00,차트기  1998  imf때   급등 이후로  급락 이링 비슷하네,"[('차트', 'Noun'), ('기', 'Noun'), ('1998', 'Number'), ('imf', 'Alpha'), ('때', 'Noun'), ('급등', 'Noun'), ('이후', 'Noun'), ('로', 'Josa'), ('급락', 'Noun'), ('이', 'Determiner'), ('링', 'Noun'), ('비슷하네', 'Adjective')]"
2022-06-17 11:36:00,오늘은 재산  배팅이다,"[('오늘', 'Noun'), ('은', 'Josa'), ('재산', 'Noun'), ('배팅', 'Noun'), ('이다', 'Josa')]"
2022-06-17 11:29:00,네이버와 카카오 20년 6월 11월 수준까지 주가 하락,"[('네이버', 'Noun'), ('와', 'Josa'), ('카카오', 'Noun'), ('20년', 'Number'), ('6월', 'Number'), ('11월', 'Number'), ('수준', 'Noun'), ('까지', 'Josa'), ('주가', 'Noun'), ('하락', 'Noun')]"
2022-06-17 11:25:00,오늘 52주 신저가 232500원 기록,"[('오늘', 'Noun'), ('52', 'Number'), ('주', 'Noun'), ('신저', 'Noun'), ('가', 'Josa'), ('232500원', 'Number'), ('기록', 'Noun')]"
2022-06-17 11:24:00,늪 과같은   차트다,"[('늪', 'Noun'), ('과', 'Noun'), ('같은', 'Adjective'), ('차트', 'Noun'), ('다', 'Josa')]"
2022-06-17 11:24:00,외인,"[('외인', 'Noun')]"
2022-06-17 11:23:00,문재앙시절에 개처물리고,"[('문', 'Modifier'), ('재앙', 'Noun'), ('시절', 'Noun'), ('에', 'Josa'), ('개처', 'Noun'), ('물리', 'Noun'), ('고', 'Josa')]"
2022-06-17 11:22:00,나도 네이버 몇주 있지만,"[('나도', 'Verb'), ('네이버', 'Noun'), ('몇', 'Modifier'), ('주', 'Noun'), ('있지만', 'Adjective')]"
2022-06-17 11:20:00,주식판에 왜이리 좌빨들이 아우성인가 했는데,"[('주식', 'Noun'), ('판', 'Noun'), ('에', 'Josa'), ('왜', 'Noun'), ('이리', 'Adverb'), ('좌빨', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('아우성', 'Noun'), ('인가', 'Josa'), ('했는데', 'Verb')]"
2022-06-17 11:47:00,삭제된 게시물의 답글32층 오늘 미수 쓸까요,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('32', 'Number'), ('층', 'Noun'), ('오늘', 'Noun'), ('미수', 'Noun'), ('쓸까', 'Verb'), ('요', 'Noun')]"
2022-06-17 11:20:00,1년 7개월만에 2400선 무너진 코스피,"[('1년', 'Number'), ('7', 'Number'), ('개월', 'Noun'), ('만에', 'Josa'), ('2400', 'Number'), ('선', 'Noun'), ('무너진', 'Verb'), ('코스피', 'Noun')]"
2022-06-17 11:18:00,올라 가든지 내려가든지 빨리 빨리 하자,"[('올라', 'Verb'), ('가든', 'Noun'), ('지', 'Josa'), ('내려가든지', 'Verb'), ('빨리', 'Adverb'), ('빨리', 'Adverb'), ('하자', 'Noun')]"
2022-06-17 11:10:00,주린이인데 RSI 보니 사야겠다,"[('주린이인데', 'Verb'), ('RSI', 'Alpha'), ('보니', 'Verb'), ('사야겠다', 'Verb')]"
2022-06-17 10:57:00,어휴 니메랄,"[('어휴', 'Exclamation'), ('니', 'Modifier'), ('메랄', 'Noun')]"
2022-06-17 10:59:00,어휴 니메랄,"[('어휴', 'Exclamation'), ('니', 'Modifier'), ('메랄', 'Noun')]"
2022-06-17 10:56:00,카카오는 지나면 날아가고 네이버는 지나면 망한다,"[('카카오', 'Noun'), ('는', 'Josa'), ('지나면', 'Verb'), ('날아가고', 'Verb'), ('네이버', 'Noun'), ('는', 'Josa'), ('지나면', 'Verb'), ('망한다', 'Adjective')]"
2022-06-17 10:48:00,윤석열 정권의 오판,"[('윤석열', 'Noun'), ('정권', 'Noun'), ('의', 'Josa'), ('오', 'Modifier'), ('판', 'Noun')]"
2022-06-17 10:46:00,윤 되자마자 코로나 잡혔네,"[('윤', 'Noun'), ('되자마자', 'Verb'), ('코로나', 'Noun'), ('잡혔네', 'Verb')]"
2022-06-17 10:35:00,힘좋네요,"[('힘', 'Noun'), ('좋네요', 'Adjective')]"
2022-06-17 10:32:00,조심하라했잖슴 반대물량받아 팔고튄다고,"[('조심', 'Noun'), ('하', 'Suffix'), ('라', 'Josa'), ('했잖', 'Verb'), ('슴', 'Noun'), ('반', 'Modifier'), ('대물', 'Noun'), ('량', 'Noun'), ('받아', 'Verb'), ('팔고', 'Noun'), ('튄다고', 'Verb')]"
2022-06-17 10:27:00,윤석열 타령하는 애들은 지능형 민주당안티임,"[('윤석열', 'Noun'), ('타령', 'Noun'), ('하는', 'Verb'), ('애', 'Noun'), ('들', 'Suffix'), ('은', 'Josa'), ('지능', 'Noun'), ('형', 'Suffix'), ('민주당', 'Noun'), ('안티', 'Noun'), ('임', 'Noun')]"
2022-06-17 10:15:00,월봉으로보는것하고 일봉으로보는것하고 느낌달라,"[('월봉', 'Noun'), ('으로', 'Josa'), ('보는것하고', 'Verb'), ('일봉', 'Noun'), ('으로', 'Josa'), ('보는것하고', 'Verb'), ('느낌', 'Noun'), ('달라', 'Noun')]"
2022-06-17 10:14:00,반대매매 받아서 팔아처먹는거봐라,"[('반대', 'Noun'), ('매매', 'Noun'), ('받아서', 'Verb'), ('팔', 'Noun'), ('아', 'Josa'), ('처', 'Noun'), ('먹는거', 'Verb'), ('봐라', 'Verb')]"
2022-06-17 10:12:00,쭈욱,"[('쭈욱', 'Noun')]"
2022-06-17 10:09:00,살려줘,"[('살려줘', 'Verb')]"
2022-06-17 10:00:00,속지 마시라,"[('속지', 'Noun'), ('마시라', 'Verb')]"
2022-06-17 09:56:00,여러가지  고점 시그널이 있었지만  욕심때문에하,"[('여러가지', 'Noun'), ('고', 'Modifier'), ('점', 'Noun'), ('시그널', 'Noun'), ('이', 'Josa'), ('있었지만', 'Adjective'), ('욕심', 'Noun'), ('때문', 'Noun'), ('에', 'Josa'), ('하', 'Exclamation')]"
2022-06-17 09:56:00,네이버가 웬일이냐,"[('네이버', 'Noun'), ('가', 'Josa'), ('웬일', 'Noun'), ('이냐', 'Josa')]"
2022-06-17 09:54:00,2년 담가둘 생각으로 들어가도 좋은듯,"[('2년', 'Number'), ('담가', 'Verb'), ('둘', 'Noun'), ('생각', 'Noun'), ('으로', 'Josa'), ('들어가도', 'Verb'), ('좋은', 'Adjective'), ('듯', 'Noun')]"
2022-06-17 09:52:00,너네  이런식으로  계단식 하락이 더무서운지 모르지,"[('너', 'Noun'), ('네', 'Josa'), ('이런', 'Modifier'), ('식', 'Noun'), ('으로', 'Josa'), ('계단', 'Noun'), ('식', 'Suffix'), ('하락', 'Noun'), ('이', 'Josa'), ('더', 'Noun'), ('무서운지', 'Adjective'), ('모르지', 'Verb')]"
2022-06-17 09:50:00,오른다 기분좋다,"[('오른다', 'Verb'), ('기분', 'Noun'), ('좋다', 'Adjective')]"
2022-06-17 09:47:00,가격 왜이럼,"[('가격', 'Noun'), ('왜', 'Noun'), ('이럼', 'Adjective')]"
2022-06-17 09:41:00,인간적으로,"[('인간', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa')]"
2022-06-17 09:46:00,삭제된 게시물의 답글현정부에서 세금내리니까 혜택보는거 같지요,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('현', 'Modifier'), ('정부', 'Noun'), ('에서', 'Josa'), ('세금', 'Noun'), ('내리니까', 'Verb'), ('혜택', 'Noun'), ('보는거', 'Verb'), ('같지요', 'Adjective')]"
2022-06-17 09:32:00,꼬셔라,"[('꼬셔', 'Noun'), ('라', 'Josa')]"
2022-06-17 09:28:00,네이버 망했니,"[('네이버', 'Noun'), ('망했니', 'Adjective')]"
2022-06-17 09:28:00,3년안에 40찍을수있을까,"[('3년', 'Number'), ('안에', 'Foreign'), ('40', 'Number'), ('찍을수있을까', 'Verb')]"
2022-06-17 09:28:00,윤석열 하야 원하면 개추,"[('윤석열', 'Noun'), ('하야', 'Noun'), ('원하면', 'Adjective'), ('개추', 'Noun')]"
2022-06-17 09:27:00,장초에 물탈껄,"[('장초', 'Noun'), ('에', 'Josa'), ('물탈껄', 'Noun')]"
2022-06-17 09:19:00,각자도생 증시로 가자,"[('각자', 'Noun'), ('도생', 'Noun'), ('증시', 'Noun'), ('로', 'Josa'), ('가자', 'Verb')]"
2022-06-17 09:18:00,문재인 각하 그리우면 개추,"[('문재인', 'Noun'), ('각하', 'Noun'), ('그리우면', 'Verb'), ('개추', 'Noun')]"
2022-06-17 09:17:00,이시발러메 정부 뭐하고 있는거야,"[('이', 'Determiner'), ('시', 'Noun'), ('발러', 'Verb'), ('메', 'Noun'), ('정부', 'Noun'), ('뭐', 'Noun'), ('하고', 'Josa'), ('있는거야', 'Adjective')]"
2022-06-17 09:14:00,남편이 말해준 20만원 오겠네요,"[('남편', 'Noun'), ('이', 'Josa'), ('말', 'Noun'), ('해준', 'Verb'), ('20만원', 'Number'), ('오겠네요', 'Verb')]"
2022-06-17 09:23:00,남편이 말해준 20만원 오겠네요,"[('남편', 'Noun'), ('이', 'Josa'), ('말', 'Noun'), ('해준', 'Verb'), ('20만원', 'Number'), ('오겠네요', 'Verb')]"
2022-06-17 09:14:00,투매해라,"[('투', 'Noun'), ('매', 'Modifier'), ('해', 'Noun'), ('라', 'Josa')]"
2022-06-17 09:12:00,올라도 내리고 내리면 더내리도,"[('올라도', 'Verb'), ('내리고', 'Verb'), ('내리면', 'Verb'), ('더', 'Noun'), ('내', 'Determiner'), ('리도', 'Noun')]"
2022-06-17 09:10:00,개미가 치를 떨고 투매하는 그날,"[('개미', 'Noun'), ('가', 'Josa'), ('치를', 'Verb'), ('떨고', 'Verb'), ('투', 'Noun'), ('매하', 'Noun'), ('는', 'Josa'), ('그날', 'Noun')]"
2022-06-17 09:10:00,네이버 40프로,"[('네이버', 'Noun'), ('40', 'Number'), ('프로', 'Noun')]"
2022-06-17 09:09:00,잡주는 어제보다 덜 떨어지네,"[('잡주는', 'Verb'), ('어제', 'Noun'), ('보다', 'Josa'), ('덜', 'Noun'), ('떨어지네', 'Verb')]"
2022-06-17 09:09:00,나스닥 4  빠졌던데,"[('나스닥', 'Noun'), ('4', 'Number'), ('빠졌던데', 'Verb')]"
2022-06-17 09:06:00,형이한마디,"[('형', 'Noun'), ('이', 'Determiner'), ('한마디', 'Noun')]"
2022-06-17 09:04:00,사는 족족 처물리는 자리,"[('사는', 'Verb'), ('족족', 'Noun'), ('처', 'Noun'), ('물리는', 'Verb'), ('자리', 'Noun')]"
2022-06-17 09:04:00,게이버 99000원에 개신나게 아갈 쩌어엌,"[('게이', 'Noun'), ('버', 'Noun'), ('99000원', 'Number'), ('에', 'Foreign'), ('개신나게', 'Verb'), ('아', 'Exclamation'), ('갈', 'Verb'), ('쩌어엌', 'Noun')]"
2022-06-17 09:04:00,오늘,"[('오늘', 'Noun')]"
2022-06-17 09:03:00,미수몰빵,"[('미수', 'Noun'), ('몰', 'Verb'), ('빵', 'Noun')]"
2022-06-17 09:01:00,네이버는,"[('네이버', 'Noun'), ('는', 'Josa')]"
2022-06-17 08:58:00,오늘은 즐거운 금요일,"[('오늘', 'Noun'), ('은', 'Josa'), ('즐거운', 'Adjective'), ('금요일', 'Noun')]"
2022-06-17 08:48:00,담주면 앞자리 1자로 바뀐다,"[('담주면', 'Verb'), ('앞', 'Noun'), ('자리', 'Suffix'), ('1', 'Number'), ('자로', 'Noun'), ('바뀐다', 'Verb')]"
2022-06-17 08:45:00,역발상오늘 대반등나올자리시초가헐값매도금지,"[('역', 'Noun'), ('발상', 'Noun'), ('오늘', 'Noun'), ('대', 'Modifier'), ('반등', 'Noun'), ('나', 'Josa'), ('올', 'Modifier'), ('자리', 'Noun'), ('시', 'Modifier'), ('초가', 'Noun'), ('헐값', 'Noun'), ('매', 'Modifier'), ('도금', 'Noun'), ('지', 'Josa')]"
2022-06-17 08:33:00,국내 금리인상 빅스텝우려 총정리,"[('국내', 'Noun'), ('금리', 'Noun'), ('인상', 'Noun'), ('빅스', 'Noun'), ('텝', 'Noun'), ('우려', 'Noun'), ('총', 'Modifier'), ('정리', 'Noun')]"
2022-06-17 08:30:00,평단 28만 단타치려고 입성했다가3프로  먹고 빠질랬는데,"[('평단', 'Noun'), ('28만', 'Number'), ('단', 'Modifier'), ('타치', 'Noun'), ('려고', 'Noun'), ('입성', 'Noun'), ('했다가', 'Verb'), ('3', 'Number'), ('프로', 'Noun'), ('먹고', 'Verb'), ('빠질', 'Verb'), ('랬', 'Noun'), ('는데', 'Verb')]"
2022-06-17 08:28:00,30 만원 오냐,"[('30', 'Number'), ('만원', 'Noun'), ('오냐', 'Noun')]"
2022-06-17 08:24:00,게이버 99000원에 아갈 개신나게 벌리고있어유,"[('게이', 'Noun'), ('버', 'Noun'), ('99000원', 'Number'), ('에', 'Foreign'), ('아', 'Exclamation'), ('갈', 'Verb'), ('개신나게', 'Verb'), ('벌리고있', 'Verb'), ('어유', 'Noun')]"
2022-06-17 08:16:00,성탄절이 토요일 일요일일 월요일을 대체공휴일로 지정해주세요,"[('성탄절', 'Noun'), ('이', 'Josa'), ('토요일', 'Noun'), ('일요', 'Noun'), ('일일', 'Noun'), ('월요일', 'Noun'), ('을', 'Josa'), ('대체공휴일', 'Noun'), ('로', 'Josa'), ('지정', 'Noun'), ('해주세요', 'Verb')]"
2022-06-17 07:44:00,어제 손절 주당 4000원,"[('어제', 'Noun'), ('손절', 'Noun'), ('주당', 'Verb'), ('4000원', 'Number')]"
2022-06-17 07:27:00,뭐가 걱정이냐,"[('뭐', 'Noun'), ('가', 'Josa'), ('걱정', 'Noun'), ('이냐', 'Josa')]"
2022-06-17 07:27:00,수연아 주가는 너의 능력이다,"[('수연', 'Noun'), ('아', 'Josa'), ('주가', 'Noun'), ('는', 'Josa'), ('너', 'Noun'), ('의', 'Josa'), ('능력', 'Noun'), ('이다', 'Josa')]"
2022-06-17 07:24:00,오늘 네이버 흐름,"[('오늘', 'Noun'), ('네이버', 'Noun'), ('흐름', 'Noun')]"
2022-06-17 07:14:00,미증시 대폭락이다,"[('미', 'Adjective'), ('증시', 'Noun'), ('대', 'Modifier'), ('폭락', 'Noun'), ('이다', 'Josa')]"
2022-06-17 07:13:00,15만원에 1주 살게,"[('15만원', 'Number'), ('에', 'Foreign'), ('1', 'Number'), ('주', 'Noun'), ('살', 'Noun'), ('게', 'Josa')]"
2022-06-17 07:09:00,열흘이상 빨간불이 안들어오는 경우는,"[('열흘', 'Noun'), ('이상', 'Noun'), ('빨간', 'Adjective'), ('불', 'Noun'), ('이', 'Josa'), ('안', 'VerbPrefix'), ('들어오는', 'Verb'), ('경우', 'Noun'), ('는', 'Josa')]"
2022-06-17 06:47:00,덕유산에서 내려 왔습니다,"[('덕유산', 'Noun'), ('에서', 'Josa'), ('내려', 'Verb'), ('왔습니다', 'Verb')]"
2022-06-17 06:45:00,40층물리신분,"[('40', 'Number'), ('층', 'Noun'), ('물리', 'Noun'), ('신분', 'Noun')]"
2022-06-17 06:34:00,시초가 탈출 나스닥 폭락,"[('시초', 'Noun'), ('가', 'Josa'), ('탈출', 'Noun'), ('나스닥', 'Noun'), ('폭락', 'Noun')]"
2022-06-17 06:14:00,이제 고마해라,"[('이제', 'Noun'), ('고마', 'Noun'), ('해라', 'Verb')]"
2022-06-17 05:59:00,삭제된 게시물의 답글엄마가 주식하지 말랬지,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('엄마', 'Noun'), ('가', 'Josa'), ('주식', 'Noun'), ('하지', 'Verb'), ('말랬', 'Noun'), ('지', 'Josa')]"
2022-06-17 05:33:00,배당도 코딱진데 니들10년 버티겠냐,"[('배당', 'Noun'), ('도', 'Josa'), ('코', 'Noun'), ('딱', 'VerbPrefix'), ('진데', 'Verb'), ('니', 'Noun'), ('들', 'Suffix'), ('10년', 'Number'), ('버티겠냐', 'Verb')]"
2022-06-17 05:26:00,고마해라,"[('고마', 'Noun'), ('해라', 'Verb')]"
2022-06-17 04:27:00,19버된다,"[('19', 'Number'), ('버된다', 'Noun')]"
2022-06-17 02:28:00,다음주 2차 블랙먼데이 온다,"[('다음주', 'Noun'), ('2', 'Number'), ('차', 'Noun'), ('블랙먼데이', 'Noun'), ('온다', 'Verb')]"
2022-06-17 02:01:00,난 틀렸어,"[('난', 'Noun'), ('틀렸어', 'Verb')]"
2022-06-17 02:51:00,난 틀렸어,"[('난', 'Noun'), ('틀렸어', 'Verb')]"
2022-06-17 01:57:00,인건비주면,"[('인건비', 'Noun'), ('주면', 'Verb')]"
2022-06-17 01:16:00,나스닥 4니깐 이대로 마감한다치면 네이버 내일 시초 최소2이상으로 시작,"[('나스닥', 'Noun'), ('4', 'Number'), ('니깐', 'Josa'), ('이대로', 'Adverb'), ('마감', 'Noun'), ('한', 'Josa'), ('다치면', 'Verb'), ('네이버', 'Noun'), ('내일', 'Noun'), ('시초', 'Noun'), ('최소', 'Noun'), ('2', 'Number'), ('이상', 'Noun'), ('으로', 'Josa'), ('시작', 'Noun')]"
2022-06-17 00:38:00,잠이 오냐,"[('잠', 'Noun'), ('이', 'Josa'), ('오냐', 'Noun')]"
2022-06-17 00:31:00,형이말할게1,"[('형', 'Noun'), ('이', 'Determiner'), ('말', 'Noun'), ('할게', 'Verb'), ('1', 'Number')]"
2022-06-17 00:19:00,상승이 어렵고 하락이 무서운 이유,"[('상승', 'Noun'), ('이', 'Josa'), ('어렵고', 'Adjective'), ('하락', 'Noun'), ('이', 'Josa'), ('무서운', 'Adjective'), ('이유', 'Noun')]"
2022-06-17 00:11:00,됐다,"[('됐다', 'Verb')]"
2022-06-17 02:55:00,됐다,"[('됐다', 'Verb')]"
2022-06-17 00:00:00,제롬 파월 사임 안시키냐,"[('제롬', 'Noun'), ('파월', 'Noun'), ('사임', 'Noun'), ('안', 'VerbPrefix'), ('시키냐', 'Verb')]"
2022-06-16 23:58:00,내일 다 죽었다,"[('내일', 'Noun'), ('다', 'Adverb'), ('죽었다', 'Verb')]"
2022-06-16 23:53:00,공매도금지가 슬슬 나와야하는데 선진국꼴깝떤다고 진행안시키려나,"[('공매도', 'Noun'), ('금지', 'Noun'), ('가', 'Josa'), ('슬슬', 'Noun'), ('나와야하는데', 'Verb'), ('선진국', 'Noun'), ('꼴깝', 'Noun'), ('떤다고', 'Verb'), ('진행', 'Noun'), ('안', 'VerbPrefix'), ('시키려나', 'Verb')]"
2022-06-16 23:43:00,형이 말할게,"[('형', 'Noun'), ('이', 'Josa'), ('말', 'Noun'), ('할게', 'Verb')]"
2022-06-16 23:06:00,삭제된 게시물의 답글NEVER 종토방에,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('NEVER', 'Alpha'), ('종', 'Noun'), ('토방', 'Noun'), ('에', 'Josa')]"
2022-06-16 22:58:00,이코노데믹금리인상은백신이다부작용있던없던,"[('이', 'Determiner'), ('코', 'Noun'), ('노데', 'Verb'), ('믹', 'Noun'), ('금리', 'Noun'), ('인상', 'Noun'), ('은', 'Josa'), ('백신', 'Noun'), ('이다', 'Josa'), ('부작용', 'Noun'), ('있던', 'Adjective'), ('없던', 'Adjective')]"
2022-06-16 22:34:00,36만원,"[('36만원', 'Number')]"
2022-06-16 23:09:00,36만원,"[('36만원', 'Number')]"
2022-06-16 22:31:00,내얼굴에 흐르고있는 액체는,"[('내', 'Determiner'), ('얼굴', 'Noun'), ('에', 'Josa'), ('흐르고있는', 'Verb'), ('액체', 'Noun'), ('는', 'Josa')]"
2022-06-16 22:14:00,13만원 오면 인생을 걸겠다,"[('13만원', 'Number'), ('오면', 'Verb'), ('인생', 'Noun'), ('을', 'Josa'), ('걸겠다', 'Verb')]"
2022-06-16 22:13:00,미국은 자이언트스텝  한국은 빅스텝,"[('미국', 'Noun'), ('은', 'Josa'), ('자이언트', 'Noun'), ('스텝', 'Noun'), ('한국', 'Noun'), ('은', 'Josa'), ('빅스', 'Noun'), ('텝', 'Noun')]"
2022-06-16 22:05:00,465000원,"[('465000원', 'Number')]"
2022-06-16 21:52:00,시총 25조 정도가 적절한거같아요,"[('시', 'Modifier'), ('총', 'Noun'), ('25조', 'Number'), ('정도', 'Noun'), ('가', 'Josa'), ('적절한거', 'Adjective'), ('같아요', 'Adjective')]"
2022-06-16 21:40:00,힘들고 죽을거 같아도 버티고 버텨라,"[('힘들고', 'Adjective'), ('죽을거', 'Verb'), ('같아도', 'Adjective'), ('버티고', 'Noun'), ('버텨라', 'Verb')]"
2022-06-16 21:34:00,부동산처럼 이것도 2년은 보유해야,"[('부동산', 'Noun'), ('처럼', 'Josa'), ('이', 'Determiner'), ('것', 'Noun'), ('도', 'Josa'), ('2년', 'Number'), ('은', 'Foreign'), ('보유', 'Noun'), ('해야', 'Verb')]"
2022-06-16 21:19:00,너무 큰 걱정들 마세요 아무리,"[('너무', 'Adverb'), ('큰', 'Verb'), ('걱정', 'Noun'), ('들', 'Suffix'), ('마세요', 'Verb'), ('아무리', 'Adverb')]"
2022-06-16 21:07:00,근무혁신 소리하고 있네,"[('근무', 'Noun'), ('혁신', 'Noun'), ('소리', 'Noun'), ('하고', 'Josa'), ('있네', 'Adjective')]"
2022-06-16 20:59:00,내일도 겁나 떨어지겟네,"[('내일', 'Noun'), ('도', 'Josa'), ('겁나', 'Verb'), ('떨어지겟네', 'Verb')]"
2022-06-16 20:53:00,네이버 메타버스 구현한듯,"[('네이버', 'Noun'), ('메타', 'Noun'), ('버스', 'Noun'), ('구', 'Modifier'), ('현', 'Modifier'), ('한', 'Modifier'), ('듯', 'Noun')]"
2022-06-16 20:51:00,최수연 대표,"[('최수연', 'Noun'), ('대표', 'Noun')]"
2022-06-16 20:40:00,30만원에도 싸다고했는데 어언24만원,"[('30만원', 'Number'), ('에도', 'Foreign'), ('싸다고', 'Verb'), ('했는데', 'Verb'), ('어언', 'Adverb'), ('24만원', 'Number')]"
2022-06-16 20:24:00,6월말에 네이버는 15만원까지 하락함,"[('6월', 'Number'), ('말에', 'Foreign'), ('네이버', 'Noun'), ('는', 'Josa'), ('15만원', 'Number'), ('까지', 'Foreign'), ('하락', 'Noun'), ('함', 'Noun')]"
2022-06-16 20:09:00,미국6개월만에 기준금리025에서175로,"[('미국', 'Noun'), ('6', 'Number'), ('개월', 'Noun'), ('만에', 'Josa'), ('기준금리', 'Noun'), ('025', 'Number'), ('에서', 'Josa'), ('175', 'Number'), ('로', 'Noun')]"
2022-06-16 19:51:00,푸틴 핵폭탄 사용해야,"[('푸틴', 'Noun'), ('핵폭탄', 'Noun'), ('사용', 'Noun'), ('해야', 'Verb')]"
2022-06-16 19:39:00,게이버 99000원에 아가리 쩌어어어어너어엌우,"[('게이', 'Noun'), ('버', 'Noun'), ('99000원', 'Number'), ('에', 'Foreign'), ('아가리', 'Noun'), ('쩌', 'Noun'), ('어어어어', 'Noun'), ('너', 'Noun'), ('어', 'Suffix'), ('엌', 'Noun'), ('우', 'Adverb')]"
2022-06-16 19:29:00,내릴만큼 내린 알았는데,"[('내릴만큼', 'Verb'), ('내린', 'Verb'), ('알았는데', 'Verb')]"
2022-06-16 18:38:00,12개월안에,"[('12', 'Number'), ('개월안', 'Noun'), ('에', 'Josa')]"
2022-06-16 18:30:00,5만원,"[('5만원', 'Number')]"
2022-06-16 18:18:00,오늘 빨간색일때,"[('오늘', 'Noun'), ('빨간색', 'Noun'), ('일', 'Modifier'), ('때', 'Noun')]"
2022-06-16 18:18:00,주식단테가 네이버 19만원 얘기하더라,"[('주식', 'Noun'), ('단테', 'Noun'), ('가', 'Josa'), ('네이버', 'Noun'), ('19만원', 'Number'), ('얘기', 'Noun'), ('하더라', 'Verb')]"
2022-06-16 18:15:00,직원들 한테 자사주 헐값에 매수하게 할껀가,"[('직원', 'Noun'), ('들', 'Suffix'), ('한테', 'Josa'), ('자', 'Noun'), ('사주', 'Noun'), ('헐값', 'Noun'), ('에', 'Josa'), ('매수', 'Noun'), ('하게', 'Verb'), ('할껀', 'Noun'), ('가', 'Josa')]"
2022-06-16 18:14:00,환율달러1300돌파 일부직전,"[('환율', 'Noun'), ('달러', 'Noun'), ('1300', 'Number'), ('돌파', 'Noun'), ('일부', 'Noun'), ('직전', 'Noun')]"
